Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWL_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,NULL
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Wetland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Wetland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
461,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
462,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
463,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
464,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
465,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
466,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
467,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
468,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
469,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
470,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Water
471,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
472,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
473,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
474,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
475,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
476,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
477,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
478,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
479,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
480,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
481,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Wetland
482,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
483,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
484,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
485,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
486,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
487,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
488,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
489,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
490,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
491,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
492,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
493,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Grassland
494,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
495,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Bareland
496,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
497,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
498,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
499,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
500,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
501,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
502,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
505,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
507,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
512,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
515,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
516,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
519,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
521,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
522,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
526,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
528,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
530,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
533,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
535,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
539,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
541,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
542,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
545,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
546,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
549,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
550,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
553,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
555,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
557,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
559,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
561,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
563,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
565,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
568,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
569,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
571,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
573,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
575,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
576,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
577,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
578,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Bareland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
581,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
583,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
584,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
586,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
587,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
588,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
589,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
590,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
591,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
592,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
593,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
594,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
595,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
596,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
599,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
600,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
616,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
618,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
622,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
623,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
628,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
639,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
650,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
651,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
654,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
