Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRT_M_R
7968,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7969,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7970,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7971,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7972,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
7973,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
7974,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7975,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7976,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
7977,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
7978,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7979,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7980,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
7981,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7982,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
7983,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
7984,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
7985,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7986,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
7987,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
7988,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
7989,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7990,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7991,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7992,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7993,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7994,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7995,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7996,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7997,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7998,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7999,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8000,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8001,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8002,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8003,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8004,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8005,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8006,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8007,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8008,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8009,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8010,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8011,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8012,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
8013,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8014,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8015,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8016,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8017,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8018,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8019,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8020,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8021,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
8022,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8023,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8024,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8025,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8026,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8027,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
8028,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8029,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8030,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
8031,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8032,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8033,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8034,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
8035,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
8036,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8037,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8038,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
8039,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8040,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8041,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8042,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
8043,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8044,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
8045,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8046,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8047,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8048,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8049,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8050,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8051,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
8052,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8053,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
8054,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8055,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
8056,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
8057,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
8058,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8059,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8060,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8061,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
8062,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8063,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8064,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8065,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8066,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8067,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8068,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8069,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8070,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8071,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8072,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8073,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8074,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8075,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
8076,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8077,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
8078,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8079,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8080,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8081,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8082,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8083,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8084,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8085,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
8086,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
8087,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
8088,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8089,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
8090,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
8091,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
8092,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
8093,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Wetland
8094,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8095,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
8096,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8097,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
8098,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8099,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8100,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
8101,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
8102,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8103,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8104,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8105,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8106,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8107,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
8108,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
8109,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
8110,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
8111,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8112,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8113,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8114,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8115,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8116,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8117,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8118,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8119,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8120,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8121,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8122,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8123,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8124,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8125,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8126,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8127,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8128,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8129,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8130,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8131,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8132,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
8133,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Wetland
8134,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
8135,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
8136,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8137,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
8138,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8139,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8140,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8141,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8142,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8143,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8144,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8145,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8146,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
8147,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8148,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8149,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8150,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8151,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8152,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8153,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8154,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8155,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8156,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
8157,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8158,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
8159,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8160,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8161,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8162,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
8163,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8164,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
8165,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
8166,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
8167,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
8168,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
8169,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8170,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
8171,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8172,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8173,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8174,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8175,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8176,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8177,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8178,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8179,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8180,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
8181,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8182,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8183,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8184,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8185,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8186,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8187,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8188,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8189,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
8190,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
8191,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8192,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
8193,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8194,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8195,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8196,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8197,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8198,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8199,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8200,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8201,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8202,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8203,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
8204,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
8205,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8206,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8207,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8208,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
8209,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8210,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8211,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,NULL,Wetland
8212,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Wetland,Grassland
8213,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Shrubland,NULL
8214,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Shrubland,Grassland
8215,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Shrubland,Wetland
8216,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
8217,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
8218,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8219,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8220,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8221,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8222,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8223,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8224,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8225,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8226,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8227,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8228,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8229,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8230,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8231,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8232,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8233,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8234,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8235,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8236,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8237,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8238,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8239,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8240,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8241,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8242,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8243,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8244,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8245,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8246,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
8247,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
8248,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
8249,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
8250,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
8251,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8252,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
8253,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8254,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8255,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8256,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8257,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
8258,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8259,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8260,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
8261,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8262,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
8263,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8264,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
8265,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
8266,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8267,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8268,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8269,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8270,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
8271,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8272,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
8273,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8274,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8275,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
8276,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8277,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
8278,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8279,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
8280,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
8281,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8282,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
8283,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
8284,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8285,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
