Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
331,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
332,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
333,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
334,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
335,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
336,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
337,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
338,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
339,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
340,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
341,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
342,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
343,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
344,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
345,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
346,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
347,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
348,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
349,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Cropland
350,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
351,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
352,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,NULL
353,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
354,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
355,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
356,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
357,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
358,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
360,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
361,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
362,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
363,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
364,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
366,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
367,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
383,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
402,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
