Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTP_M_R
1119,Forest,Water,Water,Water,Water,Water,Water,Wetland
1120,Forest,Water,Water,Water,Water,Water,Water,Water
1121,Forest,Water,Water,Water,Water,Water,Water,Forest
1122,Forest,Water,Water,Water,Water,Water,Forest,Water
1123,Forest,Water,Water,Water,Water,Water,Forest,Forest
1124,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1125,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1126,Forest,Water,Water,Water,Water,Forest,Water,Forest
1127,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1128,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1129,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1130,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1131,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1132,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1133,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1134,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1135,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1136,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1137,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1138,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1139,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1140,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1141,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1142,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1143,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1144,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1145,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1146,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1147,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1148,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1149,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1150,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1151,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1152,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1153,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1154,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1155,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1156,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1157,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1158,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1159,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1160,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1161,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1162,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1163,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1164,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1165,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1166,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1167,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1168,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1169,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1170,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
1171,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1172,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1173,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1174,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
1175,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1176,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1177,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1178,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1179,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1180,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1181,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1182,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1183,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1184,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1185,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1186,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1187,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1188,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1189,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1190,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1191,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1192,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1193,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1194,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
1195,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1196,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1197,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
1198,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1199,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1200,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1201,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1202,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1203,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1204,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1205,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1206,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1207,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1208,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1209,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1210,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1211,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1212,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1213,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1214,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1215,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1216,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1217,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1218,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
1219,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1220,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1221,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1222,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
1223,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1224,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1225,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
1226,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1227,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1228,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1229,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1230,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1231,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1232,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1233,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1234,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1235,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1236,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1237,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1238,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1239,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1240,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
1241,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1242,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1243,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1244,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1245,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1246,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1247,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1248,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1249,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1250,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1251,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1252,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1253,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1254,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
1255,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1256,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
1257,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
1258,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1259,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1260,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
1261,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1262,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1263,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1264,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1265,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1266,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1267,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1268,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1269,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1270,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1271,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1272,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1273,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1274,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1275,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1276,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1277,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1278,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1279,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1280,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1281,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1282,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1283,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1284,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1285,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1286,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1287,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1288,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1289,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1290,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1291,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1292,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1293,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1294,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1295,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1296,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1297,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1298,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
1299,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
1300,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1301,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
1302,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1303,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
1304,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1305,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1306,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1307,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1308,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1309,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1310,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1311,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1312,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1313,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1314,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1315,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1316,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1317,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1318,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1319,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1320,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1323,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1324,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1325,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1326,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1327,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1328,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1329,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1330,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1331,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1332,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1333,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1334,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1335,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1336,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1337,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
1338,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
1339,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1340,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
1341,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1342,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1343,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1344,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1345,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1346,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
1347,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
1348,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1349,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
1350,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1351,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1352,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1353,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1354,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1355,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
1356,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1357,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
1358,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
1359,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
1360,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1361,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1362,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1363,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
1364,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1365,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1366,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1367,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1368,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1369,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1370,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
1371,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1372,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1373,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
1374,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1375,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1376,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1377,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
1378,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1379,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1380,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
1381,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1382,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
1383,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
1384,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1385,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1386,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1387,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1388,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1389,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
1390,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1391,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1392,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1393,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1394,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1395,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
1396,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1397,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1398,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1399,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1400,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1401,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1402,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1403,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1404,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1405,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1406,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1407,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1408,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
1409,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1410,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1411,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1412,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1413,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
1414,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1415,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1416,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
1417,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
1418,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1419,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
1420,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1421,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1422,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1423,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1424,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
1425,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1426,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1427,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
1428,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1429,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1430,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
1431,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1432,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
1433,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
1434,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
1435,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
1436,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1437,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
1438,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1439,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1440,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1441,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
1442,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1443,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1444,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
1445,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1446,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1447,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1448,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
1449,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1450,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1451,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1452,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1453,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
1454,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1455,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1456,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
1457,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1458,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1459,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1460,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1461,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1462,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1463,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1464,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1465,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1466,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1467,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1468,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
