Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R
331,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
332,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
333,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
334,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
335,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
336,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
337,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
338,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
339,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
340,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
341,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
342,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
343,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
344,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
345,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
346,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
347,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Cropland
348,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
349,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
350,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
351,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
352,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Cropland
353,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
354,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
355,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
356,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
357,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
358,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
359,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
383,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Wetland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Built-up
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
644,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
645,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
646,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
647,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
648,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
649,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
650,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Cropland
651,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
652,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
653,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
654,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
655,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
