Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXQ_M_R
1069,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1070,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1071,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1072,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1074,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1075,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1076,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1077,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1078,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1079,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1080,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1081,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1082,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1083,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1084,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1085,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1086,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1087,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1088,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1089,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1090,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1091,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1092,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
1093,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1094,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1095,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1096,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1097,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1098,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1099,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1100,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1101,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1103,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1104,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1105,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1106,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1107,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1108,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1109,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1110,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1111,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1112,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1113,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1114,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1115,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1116,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1117,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1118,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1119,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1120,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1121,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1122,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1123,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1124,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1125,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1126,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1127,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1128,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1129,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1130,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1131,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1132,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1133,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1134,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1135,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1136,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1137,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1138,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1139,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1140,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1141,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1142,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1143,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1144,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1145,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1146,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1147,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1148,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1149,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1150,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1151,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1152,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1153,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1154,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1155,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1156,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1157,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1158,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1159,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1160,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1161,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1162,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1163,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1164,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1165,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1166,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1167,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1168,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1169,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1170,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1171,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1172,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1173,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1174,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1175,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1176,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1177,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1178,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1179,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1180,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1181,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1182,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1183,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1184,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1185,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1186,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1187,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1188,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1189,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1190,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1191,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1192,Forest,Water,Water,Water,Water,NULL,NULL,Water
1193,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1194,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1195,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1196,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1197,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1198,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1199,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1200,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1201,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1202,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1203,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1204,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1205,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1206,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1207,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1208,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1210,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1211,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1212,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1213,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1214,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1215,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1216,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1217,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1218,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1219,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1220,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1221,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1222,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1223,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1224,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1225,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1226,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1227,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1228,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1229,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1230,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1231,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1232,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1233,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1234,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1235,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1236,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1237,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1238,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1239,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1240,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1241,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1242,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1243,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1244,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1245,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1246,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1247,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1248,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1249,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1250,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1251,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1252,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1253,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1254,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1255,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1256,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1257,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1258,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1260,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1261,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1262,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1263,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1264,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1265,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1266,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1267,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1268,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1269,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1270,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1271,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1272,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1273,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1274,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1275,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1276,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1277,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1278,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1279,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1280,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1281,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1283,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1284,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1285,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1286,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1287,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1288,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1289,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1290,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1291,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1292,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1293,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1294,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1295,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1296,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1297,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1299,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1300,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1301,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1302,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1303,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1304,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1305,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1306,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1307,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1308,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1309,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1310,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1311,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1312,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1313,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1314,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1315,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1316,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1317,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1318,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1319,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1320,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1321,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1322,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1323,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1324,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1325,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1326,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1327,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1328,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1329,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1330,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1331,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1332,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1334,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1335,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1336,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1337,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1338,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1339,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1340,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1341,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1342,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
1343,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1344,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1345,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1346,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1347,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1348,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1349,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1350,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1351,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1352,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1353,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1354,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1355,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1356,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
