Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
331,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
332,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
333,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
334,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Built-up,Grassland
335,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
336,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
337,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
338,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
339,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
340,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
341,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
342,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
343,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
344,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
345,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
346,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
347,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
348,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
349,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
350,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
351,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
352,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
353,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
354,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
355,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Built-up
356,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
357,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Cropland
358,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,NULL
359,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
360,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
361,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
362,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
363,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
364,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
366,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
367,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
368,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
369,NULL,NULL,NULL,Water,Non_Wetland,Built-up,Built-up,Wetland
370,NULL,NULL,NULL,Water,Non_Wetland,Built-up,Built-up,Water
371,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
372,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
373,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
374,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
375,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
376,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
377,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
379,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
380,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
381,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
382,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
383,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
384,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
385,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
401,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
409,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Water
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Water
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Built-up
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
