Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFB_M_R
1332,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1333,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1334,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1335,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1336,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1337,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1338,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1339,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1340,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1341,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1342,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1343,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1344,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1345,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1346,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1347,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1348,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1349,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1350,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1351,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1352,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1353,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1354,Water,Bareland,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
1355,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1356,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1357,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1358,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1359,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1360,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1362,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1363,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1364,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1365,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1366,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1367,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1369,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1372,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1373,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1374,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1375,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1378,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1380,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1381,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1382,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1383,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1384,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1386,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1387,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1388,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1389,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1390,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1391,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1392,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1393,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1394,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1395,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1396,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1397,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1398,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1399,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1400,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1401,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1402,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1403,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1404,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1405,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1406,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1407,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1408,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1409,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1410,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1411,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1412,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1413,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1414,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1415,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1416,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1417,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1418,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1419,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1420,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1421,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1422,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1423,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1424,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1425,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1426,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1427,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1428,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1429,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1430,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1431,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1432,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1433,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1434,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1435,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1436,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1437,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1438,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1439,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1440,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1441,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1442,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1443,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1444,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1445,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1446,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1447,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1448,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1449,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1450,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1451,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1452,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1453,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1454,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1455,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1456,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1457,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1458,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1459,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1460,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1461,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1462,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1463,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1465,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1466,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1467,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1468,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1469,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1470,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1472,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1473,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1474,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1475,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1476,Water,Water,Water,NULL,Water,NULL,NULL,Water
1477,Water,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1478,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1479,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1480,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1481,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1482,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1483,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1484,Water,Water,Water,Water,Water,NULL,NULL,Water
1485,Water,Water,Water,Water,Water,NULL,NULL,Forest
1486,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1487,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1488,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1489,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1491,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1492,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1493,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1494,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1495,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1496,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1497,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1498,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1499,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1500,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1501,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1502,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1503,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1504,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1505,Water,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Water,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1507,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1509,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1510,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1511,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1512,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Grassland
1513,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
1514,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Water
1515,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1516,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1517,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1518,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1519,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1520,Water,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1521,Water,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1522,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
1523,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1524,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
1525,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1526,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1527,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1528,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1529,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1530,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1531,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1533,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1534,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1535,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1536,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1537,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1538,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1539,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1540,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1541,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1542,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1543,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1544,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1545,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1546,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1547,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1548,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1549,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1550,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1551,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1552,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1553,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1554,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1555,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1556,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1557,Water,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1558,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1559,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1560,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1561,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1562,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1563,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1564,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1565,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1566,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1567,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1568,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1569,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1570,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1571,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1572,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1573,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1575,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1576,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1577,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1578,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1580,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1581,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1582,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1583,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1585,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1586,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1587,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1588,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1589,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1590,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1591,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1592,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1593,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1594,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1595,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1596,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1597,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1598,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1599,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1600,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1601,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1603,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1604,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1605,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1606,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1608,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1609,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1610,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1611,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
1612,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1613,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1614,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
1615,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
1616,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1618,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1619,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1620,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1621,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1622,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1623,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1624,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1625,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1626,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1627,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1630,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1631,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1632,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1633,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1634,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1635,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1636,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1637,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1638,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1639,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1640,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1641,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1642,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1643,Permanent_ice_and_snow,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1644,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1645,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1646,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1647,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1648,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1649,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1650,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1651,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
