Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZS_M_R
3546,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3547,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3548,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3549,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3550,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3551,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3552,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3553,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3554,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3555,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3556,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3557,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3558,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3559,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3560,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3561,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3562,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3563,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3564,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
3565,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
3566,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
3567,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
3568,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3569,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3570,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3571,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3572,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3573,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3574,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3575,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3576,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3577,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3578,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
3579,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3580,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3581,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
3582,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3583,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3584,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3585,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3586,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3587,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3588,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3589,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3590,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3591,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3592,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3593,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3594,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3595,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3596,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3597,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3598,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3599,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
3600,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
3601,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3602,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3603,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3604,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
3605,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3606,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3607,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3608,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3609,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3610,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3611,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3612,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3613,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3614,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3615,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3616,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3617,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3618,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
3619,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3620,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
3621,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
3622,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
3623,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3624,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
3625,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
3626,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3627,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
3628,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3629,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
3630,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3631,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
3632,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
3633,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3634,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3635,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3636,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3637,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3638,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3639,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3640,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3641,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3642,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3643,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3644,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3645,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3646,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3647,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3648,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3649,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3650,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3651,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3652,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3653,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3654,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3655,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
3656,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3657,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3658,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3659,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3660,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3661,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3662,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3663,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3664,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3665,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3666,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3667,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3668,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3669,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3670,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3671,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3672,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3673,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
3674,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
3675,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3676,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3677,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3678,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3679,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3680,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3681,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3682,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3683,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3684,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3685,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3686,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
3687,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3688,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3689,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3690,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3691,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3692,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3693,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3694,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3695,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3696,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3697,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3698,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
3699,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3700,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3701,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3702,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3703,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3704,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3705,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3706,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3707,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3708,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3709,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3710,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3711,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3712,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3713,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3714,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3715,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3716,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3717,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3718,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3719,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3720,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
3721,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3722,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3723,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3724,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3725,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3726,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3727,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3728,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3729,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3730,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3731,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3732,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3733,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3734,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3735,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3736,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3737,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland,Water,Grassland
3738,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3739,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3740,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3741,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3742,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
3743,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3744,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3745,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3746,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
3747,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3748,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3749,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3750,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3751,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
3752,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3753,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3754,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3755,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3756,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3757,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
3758,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3759,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3760,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3761,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3762,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3763,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3764,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3765,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3766,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3767,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3768,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3769,Forest,Water,Wetland,NULL,Wetland,Cropland,Wetland,Forest
3770,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3771,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3772,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3773,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3774,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3775,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3776,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3777,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3778,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3779,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3780,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
3781,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3782,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3783,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
3784,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3785,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3786,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
3787,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3788,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3789,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3790,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3791,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3792,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3793,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3794,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
3795,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
3796,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
3797,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
3798,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3799,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3800,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3801,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
3802,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3803,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
3804,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3805,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3806,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3807,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3808,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3809,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
3810,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3811,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3812,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3813,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3814,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3815,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3816,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3817,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3818,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3819,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Bareland
3820,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3821,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3822,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3823,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3824,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3825,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3826,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3827,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3828,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3829,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3830,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3831,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3832,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3833,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3834,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3835,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3836,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3837,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3838,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3839,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3840,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
3841,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3842,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
3843,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
3844,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
3845,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3846,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3847,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3848,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3849,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
3850,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3851,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3852,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3853,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3854,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
3855,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3856,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
3857,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3858,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
3859,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3860,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3861,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3862,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3863,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3864,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3865,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
3866,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
3867,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3868,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3869,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3870,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
3871,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
3872,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3873,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3874,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3875,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3876,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3877,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
3878,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3879,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3880,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3881,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3882,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3883,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3884,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3885,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3886,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
3887,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3888,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3889,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3890,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3891,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3892,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
3893,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3894,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3895,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3896,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
