Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXU_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
392,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
393,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
394,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
395,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
396,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
397,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
398,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
399,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
400,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
401,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
402,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
403,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
404,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
405,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
406,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
407,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
408,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
409,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
410,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
411,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
412,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
413,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
414,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
416,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
417,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
418,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
419,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
421,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
426,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
427,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
428,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
429,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
430,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
432,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
433,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
434,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
437,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
439,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
440,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
450,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
457,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
458,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
460,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
462,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
466,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
467,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
469,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
471,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
473,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
474,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
479,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
480,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
481,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
482,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
483,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
484,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
485,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
486,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
487,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
488,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
501,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
502,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
503,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
504,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
505,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
506,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
507,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
508,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
510,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
511,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
513,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
514,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
515,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
516,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
517,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
518,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
520,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
521,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
525,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
526,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
527,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
528,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
529,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
530,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
548,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
549,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
550,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
551,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
554,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
555,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
558,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
568,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
569,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
576,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
581,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Water
582,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
585,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Water,Bareland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
587,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
590,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
599,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
600,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
604,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
606,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
609,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
613,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
636,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
645,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
654,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
