Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNQ_M_R
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,NULL
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
405,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
406,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
407,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
408,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
409,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
410,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
411,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
412,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
413,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
414,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
415,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Built-up
416,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
417,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,NULL
418,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
419,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
420,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
421,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
422,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Forest
423,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Grassland,Grassland
424,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
425,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
426,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
427,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
428,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
429,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
432,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
433,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
434,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
435,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
437,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
439,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
440,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
442,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
443,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
444,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
445,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
446,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
448,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Built-up
449,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
450,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Bareland
452,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
453,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
455,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
457,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
458,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
460,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
462,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
463,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
465,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
466,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
467,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
468,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
469,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Water
475,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
477,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
485,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
486,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
487,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
488,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
490,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
491,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
492,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
494,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
496,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
498,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
499,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
501,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
504,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
505,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
506,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
507,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
508,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
515,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
516,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
520,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Water
521,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
522,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
523,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
528,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
532,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
533,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
534,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
536,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
537,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
538,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
542,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
544,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
546,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
547,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
548,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
549,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
552,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
553,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
554,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
555,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
557,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
558,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
559,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
561,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
564,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
566,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Built-up
570,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
571,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
572,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
573,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
574,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
575,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
576,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
579,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
581,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
584,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
585,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
586,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
587,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
588,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
589,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,NULL
590,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
591,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
592,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
593,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
594,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
595,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
596,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
597,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
598,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
599,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
600,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
601,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,NULL
602,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
603,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,NULL
604,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
605,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
606,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
607,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
608,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
609,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
610,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
611,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
612,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
613,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
614,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
615,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
616,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
617,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
618,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
619,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
620,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
621,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
622,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
623,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
624,NULL,NULL,Grassland,Water,Non_Wetland,Forest,NULL,Forest
625,NULL,NULL,Grassland,Water,Non_Wetland,Forest,Grassland,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
627,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
629,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
650,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
651,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
652,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
653,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
654,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
655,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
656,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
657,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
658,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
659,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
660,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
