Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDJ_M_R
1359,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1360,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1361,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1362,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1363,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1364,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1365,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1366,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1367,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1368,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1369,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1370,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
1371,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1372,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
1373,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
1374,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1375,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1376,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1377,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1378,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1379,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1380,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
1381,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1382,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1383,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1384,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1385,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1386,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1387,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1388,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1389,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1390,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1391,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1392,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1393,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1394,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1395,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1396,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1397,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1398,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1399,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
1400,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
1401,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1402,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1403,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
1404,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
1405,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1406,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1407,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1408,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1409,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1410,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1411,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1412,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1413,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1414,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1415,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1416,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
1417,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1418,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1419,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1420,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Cropland
1421,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1422,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1423,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1424,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1425,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1426,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1427,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1428,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1429,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
1430,Wetland,NULL,Water,NULL,Water,NULL,Wetland,Wetland
1431,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
1432,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1433,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
1434,Wetland,NULL,Water,NULL,Water,Wetland,Water,Bareland
1435,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
1436,Wetland,NULL,Water,NULL,Water,Bareland,Water,Wetland
1437,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1438,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
1439,Wetland,NULL,Water,NULL,Water,Water,Water,Bareland
1440,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
1441,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Wetland
1442,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1443,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
1444,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1445,Wetland,NULL,Water,Water,Water,Wetland,Water,Bareland
1446,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
1447,Wetland,NULL,Water,Water,Water,Bareland,Wetland,Wetland
1448,Wetland,NULL,Water,Water,Water,Bareland,Water,Wetland
1449,Wetland,NULL,Water,Water,Water,Bareland,Water,Water
1450,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
1451,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
1452,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
1453,Wetland,NULL,Water,Water,Water,Water,Water,Bareland
1454,Wetland,NULL,Water,Water,Water,Water,Water,Water
1455,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1456,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1457,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1458,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1459,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1460,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1461,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1462,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1463,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1464,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1465,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1466,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1467,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1468,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
1469,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1470,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1471,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
1472,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1473,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1474,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
1475,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1476,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
1477,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1478,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1479,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1480,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1481,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1482,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1483,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1484,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1485,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1486,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1487,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1488,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
1489,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1490,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1491,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1492,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1493,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
1494,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1495,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1496,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1497,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1498,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1499,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1500,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
1501,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1502,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1503,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1504,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
1505,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1506,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1507,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1508,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1509,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1510,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
1511,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1512,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1513,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
1514,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1515,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1516,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1517,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
1518,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
1519,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
1520,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1521,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1522,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
1523,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1524,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1525,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1526,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
1527,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1528,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1529,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1530,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1531,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1532,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1533,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1534,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1535,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1536,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1537,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1538,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1539,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1540,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1541,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1542,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1543,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1544,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1545,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1546,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1547,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
1548,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1549,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1550,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1551,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1552,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1553,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1554,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
1555,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1556,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1557,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1558,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1559,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
1560,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Water
1561,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1562,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Water
1563,Wetland,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
1564,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1565,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1566,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
1567,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1568,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1569,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Water
1570,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1571,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
1572,Wetland,Wetland,Water,Water,Water,NULL,Water,Wetland
1573,Wetland,Wetland,Water,Water,Water,Grassland,Water,Wetland
1574,Wetland,Wetland,Water,Water,Water,Grassland,Water,Water
1575,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1576,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
1577,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1578,Wetland,Wetland,Water,Water,Water,Wetland,Water,Bareland
1579,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1580,Wetland,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
1581,Wetland,Wetland,Water,Water,Water,Bareland,Wetland,Water
1582,Wetland,Wetland,Water,Water,Water,Bareland,Water,Wetland
1583,Wetland,Wetland,Water,Water,Water,Bareland,Water,Water
1584,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
1585,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1586,Wetland,Wetland,Water,Water,Water,Water,Wetland,Bareland
1587,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
1588,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1589,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1590,Wetland,Wetland,Water,Water,Water,Water,Water,Bareland
1591,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1592,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1593,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1594,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1595,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1596,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1597,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1598,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1599,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1600,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1601,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1602,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1603,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1604,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1605,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1606,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
1607,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1608,Wetland,Bareland,Water,Water,Water,Water,Water,Wetland
1609,Wetland,Bareland,Water,Water,Water,Water,Water,Water
1610,Wetland,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1611,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
1612,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1613,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
1614,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Bareland
1615,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1616,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1617,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1618,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1619,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1620,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
1621,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
1622,Wetland,Water,Wetland,NULL,NULL,Water,Water,Wetland
1623,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1624,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1625,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1626,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1627,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1628,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
1629,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1630,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1631,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1632,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1633,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1634,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1635,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1636,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1637,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1638,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1639,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1640,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1641,Wetland,Water,Wetland,Non_Water,NULL,Bareland,Water,Bareland
1642,Wetland,Water,Wetland,Non_Water,NULL,Forest,Water,Wetland
1643,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1644,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1645,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1646,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1647,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1648,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1649,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1650,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1651,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1652,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1653,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1654,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1655,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1656,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1657,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1658,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1659,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1660,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1661,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1662,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1663,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1664,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
1665,Wetland,Water,Water,NULL,NULL,Water,Water,Wetland
1666,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
1667,Wetland,Water,Water,NULL,Water,Wetland,Water,Forest
1668,Wetland,Water,Water,NULL,Water,Water,Wetland,Wetland
1669,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
1670,Wetland,Water,Water,Water,NULL,Wetland,Water,Wetland
1671,Wetland,Water,Water,Water,Water,Water,Wetland,Water
1672,Wetland,Water,Water,Water,Water,Water,Wetland,Forest
1673,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1674,Wetland,Water,Water,Water,Water,Water,Water,Water
1675,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1676,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1677,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1678,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1679,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1680,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1681,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1682,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
1683,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1684,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1685,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1686,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1687,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1688,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1689,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1690,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1691,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1692,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1693,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
1694,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1695,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1696,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1697,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1698,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1699,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1700,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1701,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1702,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
