Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCF_M_R
335,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
336,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
337,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
338,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
339,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
340,NULL,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
341,NULL,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
342,NULL,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
343,NULL,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
344,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
346,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
347,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
348,NULL,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
349,NULL,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
350,NULL,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
351,NULL,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
352,NULL,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
353,NULL,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
354,NULL,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
355,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
356,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
357,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
358,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
359,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
360,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
361,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
362,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
363,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
364,NULL,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
365,NULL,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
366,NULL,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
367,NULL,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
368,NULL,Wetland,Water,NULL,Water,NULL,NULL,Grassland
369,NULL,Wetland,Water,NULL,Water,NULL,NULL,Bareland
370,NULL,Wetland,Water,NULL,Water,NULL,NULL,Water
371,NULL,Wetland,Water,NULL,Water,NULL,NULL,Forest
372,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
373,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
374,NULL,Wetland,Water,Water,Water,NULL,NULL,Grassland
375,NULL,Wetland,Water,Water,Water,NULL,NULL,Bareland
376,NULL,Wetland,Water,Water,Water,NULL,NULL,Water
377,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
378,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
379,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
380,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
381,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
382,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
383,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
384,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
385,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
386,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
387,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
388,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
389,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
390,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
391,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
393,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
394,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
395,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
396,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
397,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
398,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
399,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
400,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
401,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
402,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
403,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
404,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
405,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
406,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
408,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
409,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
410,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
411,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
412,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
413,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
414,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
415,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
416,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
417,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
418,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
419,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
421,NULL,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
422,NULL,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
423,NULL,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
424,NULL,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
425,NULL,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
426,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
427,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
428,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
429,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
430,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
431,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
432,NULL,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
433,NULL,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
434,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
435,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
436,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
437,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
438,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
439,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
440,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
441,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
442,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
443,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
444,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
445,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
446,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
447,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
448,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
450,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
451,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
452,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
453,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
454,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
455,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
456,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
457,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
458,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
459,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
461,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
462,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
463,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
464,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
465,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
466,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
467,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
468,NULL,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
469,NULL,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
470,NULL,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
471,NULL,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
472,NULL,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
473,NULL,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
474,NULL,Bareland,Water,NULL,Water,NULL,NULL,Grassland
475,NULL,Bareland,Water,NULL,Water,NULL,NULL,Bareland
476,NULL,Bareland,Water,NULL,Water,NULL,NULL,Water
477,NULL,Bareland,Water,NULL,Water,NULL,NULL,Forest
478,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
479,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
480,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Water
481,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
482,NULL,Bareland,Water,Water,Water,NULL,NULL,Grassland
483,NULL,Bareland,Water,Water,Water,NULL,NULL,Bareland
484,NULL,Bareland,Water,Water,Water,NULL,NULL,Water
485,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
486,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
487,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
488,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
489,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
490,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
491,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
492,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
493,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
494,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
495,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
496,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
497,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
498,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
499,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
500,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
501,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
502,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
503,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
504,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
505,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
506,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
507,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
508,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
509,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
510,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
511,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
512,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
513,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
514,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
515,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
516,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
517,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
518,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
519,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
520,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
521,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
522,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
523,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
524,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
525,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
526,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
527,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
528,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
529,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
530,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
531,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
532,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
533,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
534,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
535,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
536,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
537,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
538,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
539,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
540,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
541,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
542,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
543,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
544,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
545,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
546,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
547,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
548,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
549,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
550,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
551,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
552,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
553,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
554,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
555,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
556,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
557,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
558,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
559,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
560,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
561,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
562,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
563,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
564,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
565,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
566,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
567,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
568,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
569,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
570,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
571,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
572,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
573,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
574,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
575,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
576,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
577,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
578,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
579,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
580,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
581,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
582,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
583,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
584,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
585,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
586,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
587,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
588,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
589,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
590,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
591,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
592,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
593,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
594,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
595,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
596,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
597,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
598,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
599,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
600,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
601,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
602,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
603,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
604,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
605,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
606,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
607,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
608,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
609,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
610,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
611,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
612,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
613,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
614,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
615,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
616,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
617,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
618,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
619,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
620,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
621,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
622,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
623,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
624,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
625,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
626,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
627,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
628,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
629,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
630,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Cropland
631,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
632,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
633,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
634,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
635,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
636,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
637,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
638,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
639,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
640,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
641,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
642,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
643,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
644,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
645,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
646,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
647,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
648,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
649,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
650,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
651,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
652,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
653,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
654,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
655,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
656,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
657,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
658,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
659,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
660,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
661,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
662,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
663,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
664,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
665,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
666,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
667,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
668,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
669,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
670,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
671,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
672,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
673,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
674,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
675,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
676,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
677,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
678,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
