Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKS_M_R
330,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
331,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
332,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
333,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
334,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
335,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Forest
336,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
337,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Bareland,Grassland
338,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
339,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
340,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
341,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
342,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
343,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
344,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
345,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
346,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
347,NULL,NULL,Water,Water,Water,Bareland,Wetland,Water
348,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
349,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
350,NULL,NULL,Water,Water,Water,Bareland,Water,Water
351,NULL,NULL,Water,Water,Water,Built-up,Built-up,Grassland
352,NULL,NULL,Water,Water,Water,Built-up,Water,Grassland
353,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
354,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
355,NULL,NULL,Water,Water,Water,Water,Wetland,Water
356,NULL,NULL,Water,Water,Water,Water,Water,Grassland
357,NULL,NULL,Water,Water,Water,Water,Water,Water
358,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
360,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
361,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
362,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
363,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
364,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
365,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
366,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
368,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
369,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
370,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
371,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
372,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
373,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
374,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
375,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
376,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
377,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
378,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
379,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
380,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
381,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
382,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
383,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
384,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
385,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
386,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
387,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
388,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
389,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
390,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
391,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
392,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
393,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
394,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
395,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
396,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
397,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
398,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
399,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
400,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
401,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
402,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
403,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
404,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
405,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
406,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
407,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
409,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
411,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
412,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
413,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
414,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
415,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
416,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
417,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
418,NULL,NULL,Forest,Water,Non_Wetland,Built-up,Wetland,Grassland
419,NULL,NULL,Forest,Water,Non_Wetland,Built-up,Bareland,Grassland
420,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
421,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
423,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
424,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
425,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
426,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
427,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
428,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
430,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
431,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
432,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
433,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
434,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
435,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
436,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
437,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
438,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
439,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
440,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
441,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
442,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
443,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
444,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
445,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
446,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
447,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
448,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
449,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
450,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
451,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
452,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
453,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
454,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
455,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
456,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
457,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
458,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
459,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
460,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
461,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
462,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
463,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
464,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
465,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
466,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
467,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
468,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
469,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
470,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
471,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
472,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
473,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
474,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
475,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
476,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
477,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
478,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
479,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
480,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
481,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
482,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
483,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
484,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
485,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
486,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
487,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
488,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
489,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
490,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
491,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
492,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
493,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
494,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
495,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
496,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
497,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
498,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
499,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
500,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
501,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
503,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
504,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
505,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
506,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
507,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
508,NULL,Wetland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
509,NULL,Wetland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
510,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
511,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
512,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
513,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
514,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
515,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
516,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
517,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
518,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
519,NULL,Wetland,Grassland,Water,Non_Wetland,Built-up,Bareland,Grassland
520,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
521,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
522,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
523,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
524,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
525,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
526,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
527,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
528,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
529,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
530,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
531,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
532,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
533,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
534,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
535,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
536,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
537,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
538,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
539,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
540,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
541,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
542,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
543,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
544,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
545,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
546,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
547,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
548,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
549,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
550,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
551,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
552,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
553,NULL,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Grassland
554,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
555,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
556,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
557,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
558,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
559,NULL,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
560,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
561,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
562,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
563,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
564,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
565,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
566,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
567,NULL,Wetland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
568,NULL,Wetland,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
569,NULL,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
570,NULL,Wetland,Water,NULL,Water,Grassland,Wetland,Water
571,NULL,Wetland,Water,NULL,Water,Grassland,Water,Water
572,NULL,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
573,NULL,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
574,NULL,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
575,NULL,Wetland,Water,Water,Water,Grassland,Wetland,Water
576,NULL,Wetland,Water,Water,Water,Grassland,Wetland,Forest
577,NULL,Wetland,Water,Water,Water,Grassland,Water,Water
578,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
579,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
580,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Water
581,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
582,NULL,Wetland,Water,Water,Water,Wetland,Water,Water
583,NULL,Wetland,Water,Water,Water,Water,Wetland,Grassland
584,NULL,Wetland,Water,Water,Water,Water,Wetland,Water
585,NULL,Wetland,Water,Water,Water,Water,Water,Grassland
586,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
587,NULL,Wetland,Water,Water,Water,Water,Water,Water
588,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
589,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
590,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
591,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
592,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
593,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
594,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
595,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
596,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
597,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
598,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
599,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
600,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
601,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
602,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
603,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
604,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
605,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Water
606,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
607,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
608,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
609,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
610,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
611,NULL,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
612,NULL,Bareland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
613,NULL,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
614,NULL,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
615,NULL,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
616,NULL,Bareland,Cropland,Water,Non_Wetland,Water,Water,Grassland
617,NULL,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
618,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
619,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
620,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
621,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
622,NULL,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
623,NULL,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
624,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
625,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
626,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
627,NULL,Bareland,Water,Water,Water,Bareland,Water,Grassland
628,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
629,NULL,Bareland,Water,Water,Water,Water,Water,Water
630,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
631,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
632,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
633,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
634,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
635,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
636,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
637,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
638,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
639,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
640,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
641,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
642,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
643,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
644,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
645,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
646,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
647,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
648,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
649,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
650,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
651,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
652,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
653,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
654,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
655,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
656,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
657,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
658,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
659,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
660,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
661,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
662,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
663,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
664,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
665,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
666,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
667,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
668,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
669,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
