Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCC_M_R
325,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
331,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
332,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
333,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
334,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
335,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
336,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
337,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
338,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
339,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
340,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
341,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
342,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
343,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
344,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
345,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
346,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
347,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
348,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
349,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
350,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
375,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
376,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
377,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
378,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
379,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
380,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
381,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
382,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
383,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
384,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
385,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
386,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
387,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
388,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
389,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
390,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
391,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
392,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,NULL
393,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,Grassland
394,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
395,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
396,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
397,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
398,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
399,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
400,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
401,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
402,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
403,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
404,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
405,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
406,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
407,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
408,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
409,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
410,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
411,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
412,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
413,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
414,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
415,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
416,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
418,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
419,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
421,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
423,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
424,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
427,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
428,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
429,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
430,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
436,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
440,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
442,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
443,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
446,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
449,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
450,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
451,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
453,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
454,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
455,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
456,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
457,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
458,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
459,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
460,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
461,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
462,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
463,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
464,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
465,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
466,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
467,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
468,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
469,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
470,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
471,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
472,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
473,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
474,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
475,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
476,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
477,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
478,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
479,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
480,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
481,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
482,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
483,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
484,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
485,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
486,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
487,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
488,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
501,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
502,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
503,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
504,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
505,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
506,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
507,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
508,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
509,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
510,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
511,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
513,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
514,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
515,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
516,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
517,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
518,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
520,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
521,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
524,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
525,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
526,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
527,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
528,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
529,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
530,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
532,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
549,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
551,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
552,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
555,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
558,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
559,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
563,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
564,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
565,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
567,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
568,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
572,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
573,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
574,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
578,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
580,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
583,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
586,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
589,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
591,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
592,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
596,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
597,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
599,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
604,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
605,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
611,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
612,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
613,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
627,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
630,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
635,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
649,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Built-up
653,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
654,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
