Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R
319,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
320,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
321,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
322,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
323,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
324,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
325,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
331,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
332,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
333,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
334,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
335,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
336,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
337,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
338,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
339,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
340,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
341,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
342,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
343,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Bareland,Grassland
344,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
345,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
346,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
347,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
348,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
349,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
350,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
353,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
355,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
356,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
357,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
358,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
359,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
360,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
361,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
362,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
364,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
365,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
366,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
367,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
368,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
369,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
370,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
371,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
372,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
373,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
374,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
375,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
376,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
377,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
378,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
379,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
380,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
381,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
382,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
383,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
384,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
385,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
386,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
387,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
388,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
389,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
390,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
391,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
392,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
393,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
394,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
395,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
396,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
397,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
398,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
399,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
400,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
401,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
402,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
403,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
404,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
405,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
406,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
407,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
408,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
409,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
410,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
411,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
412,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
413,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
414,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
415,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
416,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
418,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
421,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
424,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
427,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
428,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
429,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
432,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
433,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
435,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
436,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
437,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
439,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
440,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
443,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
444,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
446,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
449,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
450,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
452,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
453,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
455,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
456,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
457,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
458,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
460,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
463,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
466,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
468,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
470,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
473,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
474,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
480,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
482,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
483,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
484,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
485,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
486,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
487,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
488,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
489,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
490,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
491,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
492,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
493,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
494,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
495,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
496,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
497,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
498,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
499,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
500,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
501,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
502,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
503,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
504,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
505,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
506,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
507,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
508,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
509,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
510,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
511,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
512,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
513,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
514,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
515,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
516,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
517,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
518,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
519,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
520,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
521,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Forest
522,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
524,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
525,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
526,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
527,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
528,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
530,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
531,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
551,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
557,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
558,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
562,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
563,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
564,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
567,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
568,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
571,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
574,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
576,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
582,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
585,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
586,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
589,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
590,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
596,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
597,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
598,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
599,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
600,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
601,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
602,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
603,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
604,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
605,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
606,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
607,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
608,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
609,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
610,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
611,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
612,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
613,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
614,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
615,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
616,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
617,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
618,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
619,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
620,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
621,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
622,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
623,NULL,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
624,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
625,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
626,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
627,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
628,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
629,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
630,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
631,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
632,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
633,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
634,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
635,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
636,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
637,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
638,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
639,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
640,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
641,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
642,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
643,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
644,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
645,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
646,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
647,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
