Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBJ_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Cropland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
488,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
489,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
490,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
491,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
492,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
493,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
494,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
495,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
496,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
497,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
498,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
499,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
500,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
501,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
502,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
503,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
504,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
505,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
506,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
507,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
508,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
509,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
510,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
511,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
512,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
513,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
514,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
515,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
516,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
517,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
518,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
519,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
520,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
521,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
522,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
523,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
524,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
525,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
526,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
528,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
529,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
530,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
531,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
533,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
534,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
535,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
536,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
537,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
538,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
541,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
544,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
547,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
549,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
554,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
555,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
557,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
558,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
561,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
564,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
566,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
569,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
572,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
573,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
574,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
575,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
576,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
578,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
581,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
583,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
584,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
585,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
587,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
588,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
589,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
596,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
599,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
600,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
615,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
616,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
617,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
618,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
619,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
620,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
622,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
623,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
624,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
630,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
636,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
641,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
646,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
