Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMH_M_R
341,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
342,NULL,Wetland,Water,Water,Water,NULL,NULL,Grassland
343,NULL,Wetland,Water,Water,Water,NULL,NULL,Wetland
344,NULL,Wetland,Water,Water,Water,NULL,NULL,Water
345,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
346,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
347,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
348,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
349,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
351,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
352,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
353,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
354,NULL,Bareland,Water,NULL,Water,NULL,NULL,Water
355,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
356,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
358,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
359,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
360,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
361,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
362,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
363,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
365,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
366,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
367,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
368,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
370,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
371,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
372,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
373,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
374,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
375,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
376,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
377,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
378,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
379,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
380,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
381,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
382,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
383,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
384,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
385,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
387,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
388,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
389,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
390,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
391,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
392,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
393,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
394,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
395,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
396,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
397,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
398,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
399,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
400,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
401,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
402,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
403,NULL,Built-up,Water,NULL,Water,NULL,NULL,Wetland
404,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
405,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
406,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
407,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
409,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
410,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
411,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
412,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
413,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
414,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
415,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
416,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
417,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
418,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
419,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
420,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
421,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
422,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
423,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
424,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
425,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
426,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
427,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
428,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
429,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
430,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
431,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
433,NULL,Water,Water,NULL,Water,NULL,NULL,Water
434,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
435,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
436,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
437,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
438,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
439,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
440,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
441,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
442,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
443,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
444,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
445,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
446,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
447,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
448,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
449,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
450,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
451,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
452,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
453,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
454,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
455,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
456,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
457,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
458,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
459,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
460,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
461,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
462,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
463,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
464,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
465,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
466,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
467,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
468,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
469,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
470,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
471,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
472,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
473,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
474,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
475,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
476,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
477,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
478,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
479,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
480,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
481,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
482,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
483,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
484,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
485,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
486,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
487,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
488,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
489,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
490,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
491,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
492,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
493,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
494,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
495,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
496,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
497,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
498,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
499,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
500,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
501,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
502,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
503,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
504,NULL,Forest,Water,NULL,Water,NULL,NULL,Cropland
505,NULL,Forest,Water,NULL,Water,NULL,NULL,Wetland
506,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
507,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
508,NULL,Forest,Water,Non_Water,Water,NULL,NULL,NULL
509,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
510,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Water
511,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
512,NULL,Forest,Water,Water,Water,NULL,NULL,Water
513,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
514,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
515,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
516,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
517,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
518,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
519,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
520,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
522,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
523,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
524,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
525,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
526,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
527,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
528,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
529,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
530,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
531,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
532,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
533,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
534,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
535,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
536,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
537,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
538,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
539,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
540,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
541,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
542,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
543,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
544,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
545,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
546,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
547,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
548,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
549,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
550,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
551,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
552,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
553,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
554,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
555,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
556,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
557,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
558,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
559,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
560,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
561,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
562,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
563,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
564,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
565,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
566,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
567,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
568,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
569,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
570,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
571,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
572,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
573,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
574,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
575,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
576,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
577,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
578,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
579,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
580,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
581,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
582,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
583,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
584,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
585,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
586,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
587,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
588,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
589,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
590,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
591,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
592,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
593,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
594,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
595,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
596,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
597,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
598,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
599,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
600,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
601,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
602,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
603,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
604,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
605,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
606,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
607,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
608,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
609,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
610,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
611,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
612,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
613,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
614,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
615,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
616,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
617,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
618,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
619,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
620,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
621,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
622,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
623,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
624,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
625,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
626,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
627,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
628,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
629,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
630,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
631,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
632,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
633,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
634,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
635,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
636,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
637,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
638,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
639,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
640,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
641,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
642,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
643,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
644,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
645,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
646,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
647,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
648,Grassland,NULL,Water,NULL,Water,NULL,NULL,Built-up
649,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
650,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
651,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
652,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
653,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
654,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
655,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
656,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
657,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
658,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
659,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
660,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
661,Grassland,NULL,Water,Water,Water,NULL,NULL,Bareland
662,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
663,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
664,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
665,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
666,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
667,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
668,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
669,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
670,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
671,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
672,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
673,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
674,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
675,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
676,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
677,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
678,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
679,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
680,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
681,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
682,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
683,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
684,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
685,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
686,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
687,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
688,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
689,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
