Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVP_M_R
1283,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water
1284,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Forest
1285,Bareland,Bareland,NULL,Water,Non_Wetland,Water
1286,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1287,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1288,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1289,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1290,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1291,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1292,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1293,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
1294,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1295,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1296,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
1297,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1298,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1299,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1300,Bareland,Bareland,Shrubland,Water,Non_Wetland,Forest
1301,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1302,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1303,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1304,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1305,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1306,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1307,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1308,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1309,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1310,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1311,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1312,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1313,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1314,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1315,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1316,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1317,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1318,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1319,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1320,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1321,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1322,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1323,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1324,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1325,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1326,Bareland,Bareland,Wetland,NULL,Wetland,Water
1327,Bareland,Bareland,Wetland,NULL,Wetland,Forest
1328,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1329,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1330,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1331,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1332,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1333,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1334,Bareland,Bareland,Wetland,Water,Wetland,Water
1335,Bareland,Bareland,Wetland,Water,Wetland,Forest
1336,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1337,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1338,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1339,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1340,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1341,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1342,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1343,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1344,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1345,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1346,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1347,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1348,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1349,Bareland,Bareland,Bareland,Water,Non_Wetland,Forest
1350,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
1351,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1352,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1353,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1354,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1355,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest
1356,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1357,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1358,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1359,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Forest
1360,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1361,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1362,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1363,Bareland,Bareland,Built-up,Water,Non_Wetland,Forest
1364,Bareland,Bareland,Water,NULL,NULL,Bareland
1365,Bareland,Bareland,Water,NULL,Water,Grassland
1366,Bareland,Bareland,Water,NULL,Water,Bareland
1367,Bareland,Bareland,Water,NULL,Water,Water
1368,Bareland,Bareland,Water,NULL,Water,Forest
1369,Bareland,Bareland,Water,Non_Water,Water,Grassland
1370,Bareland,Bareland,Water,Non_Water,Water,Bareland
1371,Bareland,Bareland,Water,Non_Water,Water,Water
1372,Bareland,Bareland,Water,Water,Water,Grassland
1373,Bareland,Bareland,Water,Water,Water,Bareland
1374,Bareland,Bareland,Water,Water,Water,Water
1375,Bareland,Bareland,Water,Water,Water,Forest
1376,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1377,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1378,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1379,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1380,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up
1381,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1382,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1383,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1384,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1385,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water
1386,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Forest
1387,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland
1388,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland
1389,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1390,Bareland,Bareland,Forest,Water,Non_Wetland,Forest
1391,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1392,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1393,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1394,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1395,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1396,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1397,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1398,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1399,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1400,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1401,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1402,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water
1403,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1404,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1405,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1406,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
1407,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1408,Bareland,Built-up,Wetland,Non_Water,Wetland,Water
1409,Bareland,Built-up,Wetland,Non_Water,Wetland,Forest
1410,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1411,Bareland,Built-up,Wetland,Water,Wetland,Forest
1412,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1413,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1414,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1415,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1416,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1417,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1418,Bareland,Built-up,Bareland,Water,Non_Wetland,Forest
1419,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1420,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1421,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1422,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1423,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
1424,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1425,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1426,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1427,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1428,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland
1429,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Forest
1430,Bareland,Built-up,Forest,Water,Non_Wetland,Grassland
1431,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1432,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
1433,Bareland,Water,NULL,Water,Non_Wetland,Water
1434,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1435,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1436,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1437,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1438,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1439,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1440,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1441,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1442,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1443,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1444,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1445,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1446,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1447,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1448,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1449,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1450,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1451,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1452,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1453,Bareland,Water,Grassland,Non_Water,Non_Wetland,Forest
1454,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1455,Bareland,Water,Grassland,Water,Non_Wetland,Water
1456,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1457,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1458,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1459,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1460,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1461,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1462,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1463,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1464,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1465,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1466,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1467,Bareland,Water,Cropland,Water,Non_Wetland,Water
1468,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1469,Bareland,Water,Wetland,NULL,Wetland,Bareland
1470,Bareland,Water,Wetland,NULL,Wetland,Water
1471,Bareland,Water,Wetland,NULL,Wetland,Forest
1472,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1473,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1474,Bareland,Water,Wetland,Non_Water,Wetland,Water
1475,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1476,Bareland,Water,Wetland,Water,Wetland,Grassland
1477,Bareland,Water,Wetland,Water,Wetland,Bareland
1478,Bareland,Water,Wetland,Water,Wetland,Water
1479,Bareland,Water,Wetland,Water,Wetland,Forest
1480,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1481,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1482,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1483,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1484,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1485,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1486,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1487,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1488,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1489,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1490,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1491,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1492,Bareland,Water,Bareland,Water,Non_Wetland,Water
1493,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1494,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
1495,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1496,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
1497,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
1498,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1499,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1500,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
1501,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1502,Bareland,Water,Built-up,Water,Non_Wetland,Water
1503,Bareland,Water,Water,NULL,Water,Grassland
1504,Bareland,Water,Water,NULL,Water,Bareland
1505,Bareland,Water,Water,NULL,Water,Water
1506,Bareland,Water,Water,Non_Water,Water,Bareland
1507,Bareland,Water,Water,Non_Water,Water,Water
1508,Bareland,Water,Water,Non_Water,Water,Forest
1509,Bareland,Water,Water,Water,Water,Grassland
1510,Bareland,Water,Water,Water,Water,Bareland
1511,Bareland,Water,Water,Water,Water,Water
1512,Bareland,Water,Water,Water,Water,Forest
1513,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1514,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1515,Bareland,Water,Forest,NULL,Non_Wetland,Built-up
1516,Bareland,Water,Forest,NULL,Non_Wetland,Water
1517,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1518,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
1519,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland
1520,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
1521,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
1522,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1523,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1524,Bareland,Water,Forest,Water,Non_Wetland,Water
1525,Bareland,Water,Forest,Water,Non_Wetland,Forest
1526,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1527,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1528,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1529,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1530,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1531,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1532,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1533,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1534,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1535,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1536,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1537,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1538,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1539,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1540,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1541,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland
1542,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1543,Bareland,Forest,Wetland,Non_Water,Wetland,Forest
1544,Bareland,Forest,Wetland,Water,Wetland,Forest
1545,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1546,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1547,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1548,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1549,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1550,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1551,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1552,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1553,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1554,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1555,Water,NULL,NULL,NULL,Non_Wetland,Water
1556,Water,NULL,NULL,NULL,Non_Wetland,Forest
1557,Water,NULL,NULL,Water,Non_Wetland,Water
1558,Water,NULL,NULL,Water,Non_Wetland,Forest
1559,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1560,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1561,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1562,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1563,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1564,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1565,Water,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1566,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1567,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1568,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1569,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1570,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1571,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1572,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1573,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1574,Water,NULL,Shrubland,Water,Non_Wetland,Water
1575,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1576,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1577,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1578,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1579,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1580,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1581,Water,NULL,Grassland,NULL,Non_Wetland,Water
1582,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1583,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1584,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1585,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
1586,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1587,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1588,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1589,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
1590,Water,NULL,Cropland,NULL,Non_Wetland,Water
1591,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1592,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1593,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1594,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
1595,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1596,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1597,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1598,Water,NULL,Cropland,Water,Non_Wetland,Forest
1599,Water,NULL,Wetland,NULL,Wetland,Bareland
1600,Water,NULL,Wetland,NULL,Wetland,Forest
1601,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1602,Water,NULL,Wetland,Non_Water,Wetland,Bareland
1603,Water,NULL,Wetland,Non_Water,Wetland,Forest
1604,Water,NULL,Wetland,Water,Wetland,Grassland
1605,Water,NULL,Wetland,Water,Wetland,Wetland
1606,Water,NULL,Wetland,Water,Wetland,Bareland
1607,Water,NULL,Wetland,Water,Wetland,Water
1608,Water,NULL,Wetland,Water,Wetland,Forest
1609,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1610,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1611,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
1612,Water,NULL,Bareland,NULL,Non_Wetland,Water
1613,Water,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1614,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1615,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1616,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1617,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1618,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1619,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1620,Water,NULL,Bareland,Water,Non_Wetland,Water
1621,Water,NULL,Bareland,Water,Non_Wetland,Forest
1622,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1623,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1624,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1625,Water,NULL,Water,NULL,NULL,Grassland
1626,Water,NULL,Water,NULL,NULL,Bareland
1627,Water,NULL,Water,NULL,NULL,Water
1628,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1629,Water,NULL,Water,NULL,Water,Grassland
1630,Water,NULL,Water,NULL,Water,Wetland
1631,Water,NULL,Water,NULL,Water,Bareland
1632,Water,NULL,Water,NULL,Water,Water
1633,Water,NULL,Water,NULL,Water,Permanent_ice_and_snow
1634,Water,NULL,Water,NULL,Water,Forest
1635,Water,NULL,Water,Non_Water,Water,Bareland
1636,Water,NULL,Water,Non_Water,Water,Forest
1637,Water,NULL,Water,Water,NULL,Bareland
1638,Water,NULL,Water,Water,Water,Grassland
1639,Water,NULL,Water,Water,Water,Wetland
1640,Water,NULL,Water,Water,Water,Bareland
1641,Water,NULL,Water,Water,Water,Water
1642,Water,NULL,Water,Water,Water,Forest
1643,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1644,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1645,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1646,Water,NULL,Forest,NULL,Non_Wetland,NULL
1647,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1648,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1649,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1650,Water,NULL,Forest,NULL,Non_Wetland,Built-up
1651,Water,NULL,Forest,NULL,Non_Wetland,Water
1652,Water,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1653,Water,NULL,Forest,NULL,Non_Wetland,Forest
1654,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1655,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland
1656,Water,NULL,Forest,Non_Water,Non_Wetland,Water
1657,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1658,Water,NULL,Forest,Water,Non_Wetland,Grassland
1659,Water,NULL,Forest,Water,Non_Wetland,Bareland
1660,Water,NULL,Forest,Water,Non_Wetland,Water
1661,Water,NULL,Forest,Water,Non_Wetland,Forest
1662,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1663,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1664,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1665,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1666,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1667,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1668,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1669,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1670,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1671,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1672,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1673,Water,Wetland,Wetland,Water,Wetland,Water
1674,Water,Wetland,Water,NULL,Water,Grassland
1675,Water,Wetland,Water,NULL,Water,Water
1676,Water,Wetland,Water,NULL,Water,Forest
1677,Water,Wetland,Water,Non_Water,Water,Water
1678,Water,Wetland,Water,Water,Water,Grassland
1679,Water,Wetland,Water,Water,Water,Water
1680,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1681,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1682,Water,Wetland,Forest,NULL,Non_Wetland,Bareland
1683,Water,Wetland,Forest,NULL,Non_Wetland,Water
1684,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1685,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
1686,Water,Wetland,Forest,Water,Non_Wetland,Grassland
1687,Water,Wetland,Forest,Water,Non_Wetland,Water
1688,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1689,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1690,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1691,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1692,Water,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1693,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1694,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1695,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1696,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1697,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
1698,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1699,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1700,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1701,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1702,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1703,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1704,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1705,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1706,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1707,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
