Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLU_M_R
11651,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Water
11652,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
11653,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
11654,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
11655,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
11656,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
11657,Forest,NULL,Water,Water,NULL,Wetland,Water,Wetland
11658,Forest,NULL,Water,Water,NULL,Wetland,Water,Water
11659,Forest,NULL,Water,Water,NULL,Water,Water,Wetland
11660,Forest,NULL,Water,Water,NULL,Water,Water,Water
11661,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
11662,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
11663,Forest,NULL,Water,Water,Water,NULL,Water,Forest
11664,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
11665,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
11666,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
11667,Forest,NULL,Water,Water,Water,Cropland,Water,Wetland
11668,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
11669,Forest,NULL,Water,Water,Water,Wetland,Grassland,Wetland
11670,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
11671,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
11672,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
11673,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
11674,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
11675,Forest,NULL,Water,Water,Water,Wetland,Forest,Wetland
11676,Forest,NULL,Water,Water,Water,Bareland,Wetland,Forest
11677,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
11678,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
11679,Forest,NULL,Water,Water,Water,Water,Bareland,Grassland
11680,Forest,NULL,Water,Water,Water,Water,Bareland,Bareland
11681,Forest,NULL,Water,Water,Water,Water,Water,Wetland
11682,Forest,NULL,Water,Water,Water,Water,Water,Water
11683,Forest,NULL,Water,Water,Water,Water,Forest,Water
11684,Forest,NULL,Water,Water,Water,Forest,Grassland,Forest
11685,Forest,NULL,Water,Water,Water,Forest,Wetland,Grassland
11686,Forest,NULL,Water,Water,Water,Forest,Water,Wetland
11687,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
11688,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11689,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11690,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
11691,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11692,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11693,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11694,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
11695,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
11696,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11697,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11698,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11699,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11700,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11701,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
11702,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
11703,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11704,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
11705,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11706,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11707,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11708,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11709,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11710,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11711,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11712,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
11713,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
11714,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11715,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
11716,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11717,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
11718,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11719,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11720,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
11721,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11722,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11723,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11724,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
11725,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
11726,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
11727,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11728,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11729,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
11730,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
11731,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11732,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11733,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
11734,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
11735,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
11736,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
11737,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
11738,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Forest
11739,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
11740,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11741,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11742,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11743,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11744,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
11745,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11746,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
11747,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
11748,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
11749,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
11750,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11751,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11752,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
11753,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11754,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11755,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
11756,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Bareland
11757,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
11758,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
11759,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
11760,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11761,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11762,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
11763,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
11764,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
11765,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11766,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11767,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11768,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
11769,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
11770,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
11771,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
11772,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11773,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11774,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
11775,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11776,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11777,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
11778,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11779,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
11780,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
11781,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
11782,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
11783,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11784,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
11785,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
11786,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
11787,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11788,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11789,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
11790,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11791,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
11792,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
11793,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
11794,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
11795,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11796,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11797,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
11798,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
11799,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
11800,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
11801,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
11802,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11803,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
11804,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11805,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
11806,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
11807,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Water
11808,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
11809,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
11810,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
11811,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
11812,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11813,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11814,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
11815,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11816,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
11817,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11818,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
11819,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11820,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
11821,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11822,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Wetland
11823,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11824,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11825,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
11826,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11827,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11828,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
11829,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11830,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
11831,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11832,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11833,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11834,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
11835,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
11836,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11837,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
11838,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11839,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
11840,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11841,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11842,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11843,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11844,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
11845,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
11846,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
11847,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
11848,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11849,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
11850,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11851,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
11852,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
11853,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
11854,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
11855,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
11856,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
11857,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
11858,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
11859,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
11860,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
11861,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
11862,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
11863,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
11864,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
11865,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
11866,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
11867,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Grassland
11868,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Grassland
11869,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11870,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11871,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
11872,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11873,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
11874,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
11875,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
11876,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11877,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11878,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11879,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
11880,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11881,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11882,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
11883,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11884,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11885,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
11886,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11887,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11888,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
11889,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11890,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
11891,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11892,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11893,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
11894,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11895,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11896,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11897,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
11898,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11899,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11900,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
11901,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11902,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11903,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11904,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11905,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11906,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11907,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11908,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11909,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11910,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
11911,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11912,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11913,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11914,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11915,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11916,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11917,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
11918,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
11919,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
11920,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11921,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11922,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
11923,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11924,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11925,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11926,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11927,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11928,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11929,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11930,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11931,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11932,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
11933,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
11934,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11935,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11936,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11937,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11938,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
11939,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11940,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
11941,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11942,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
11943,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
11944,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11945,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11946,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11947,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11948,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11949,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11950,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11951,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11952,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11953,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11954,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11955,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
11956,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
11957,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11958,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
11959,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
11960,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11961,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
11962,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
11963,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11964,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
11965,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11966,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11967,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11968,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
11969,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
11970,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
11971,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
11972,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11973,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11974,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
11975,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
11976,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
11977,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11978,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
11979,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
11980,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
11981,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
11982,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
11983,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
11984,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
