Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWQ_M_R
1386,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1387,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1388,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1390,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1391,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1392,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1393,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1394,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1395,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1396,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1397,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1398,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1399,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1400,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1401,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1402,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1403,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1404,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1405,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1406,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1407,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1408,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1409,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1412,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1413,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1414,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1415,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1416,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1417,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1418,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1419,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1420,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1421,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1422,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1425,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1426,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1427,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1428,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1429,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1430,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1431,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1432,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1433,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1434,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1435,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1436,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1437,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1438,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1439,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1440,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1441,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1442,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1443,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1445,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1446,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1447,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1448,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1449,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1450,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1451,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1452,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1453,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1454,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1455,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1456,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1457,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1458,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1459,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1460,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1461,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1462,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1463,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1464,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1466,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1467,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1469,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1470,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1471,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1472,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1473,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1474,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1475,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1476,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1477,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1478,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1479,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1480,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1481,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1482,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1483,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1484,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1485,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1486,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1488,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1489,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1490,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1491,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1492,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1493,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1494,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1495,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
1496,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
1497,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1498,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
1499,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1501,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1502,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1503,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1504,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1505,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1506,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1507,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1509,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1510,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1511,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1512,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1513,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1514,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1515,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1516,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1517,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1518,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1519,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1520,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1521,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1522,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1524,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1525,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1526,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1527,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1528,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1530,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1531,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1532,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1533,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1534,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1535,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1536,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1537,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1538,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1539,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1540,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1541,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1542,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1543,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1544,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1545,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1546,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1547,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1548,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1549,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1550,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1551,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1552,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1553,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1554,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1555,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1556,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1557,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1558,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1559,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1560,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1561,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1562,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1563,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1564,Water,NULL,Water,Water,Water,NULL,NULL,Water
1565,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1566,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1567,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1568,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1569,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1570,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1571,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1572,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1573,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1574,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1575,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1576,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1577,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1578,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1579,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1580,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1581,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1582,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1583,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1584,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1585,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1586,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1587,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1589,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1590,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1591,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1592,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1593,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1594,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1595,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1596,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1597,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1598,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1599,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1600,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1601,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1602,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1603,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1604,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1605,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1606,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1607,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1608,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1609,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1610,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1611,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1612,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1613,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1614,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1615,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1616,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1617,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1618,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1619,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1620,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1621,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1622,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1623,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1624,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1625,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1626,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1627,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1628,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1629,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1630,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1631,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1632,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1633,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1634,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1635,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1636,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1637,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1638,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1639,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1640,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1641,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1642,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1643,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1644,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1645,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1646,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1647,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1648,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1649,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1650,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1651,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1652,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1653,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1654,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1655,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1656,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1657,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1658,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1659,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1660,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1661,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1662,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1663,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1664,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1665,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1666,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1667,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1668,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1669,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1670,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1671,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1672,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1673,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1674,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1675,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1676,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1677,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1678,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1679,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1680,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1681,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1682,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1683,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1684,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1685,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1686,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1687,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1688,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1689,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1690,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1691,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1692,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1693,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1694,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1695,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1696,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1697,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1698,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1699,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1700,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1701,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1702,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1703,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1704,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1705,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1706,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1707,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1708,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1709,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1710,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1711,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1712,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1713,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1714,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1715,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1716,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1717,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1718,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1719,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1720,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1721,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1722,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1723,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1724,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1725,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1726,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1727,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1728,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1729,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1730,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1731,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1732,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1733,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1734,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1735,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1736,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1737,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1738,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1739,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1740,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
