Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Water
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Built-up
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
