Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLH_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
448,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
449,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
450,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
451,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
452,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
453,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
454,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Water
455,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
456,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
457,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
458,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
459,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
460,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
461,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,NULL
462,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
463,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Bareland
464,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
465,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
466,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
467,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
468,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
469,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
470,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
471,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
472,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,NULL
473,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,NULL
474,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
475,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
476,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
478,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
479,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
480,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
481,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
484,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
485,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
486,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
487,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
488,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
490,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
491,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
492,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
493,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
496,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
498,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
499,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
502,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
504,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
505,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
506,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
507,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
509,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
510,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
513,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
515,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
516,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
518,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
521,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
523,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
529,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
530,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
531,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
532,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
533,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
534,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
536,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
537,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
538,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
543,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
544,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
546,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
547,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
548,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
555,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
556,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
559,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
560,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
564,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
565,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
566,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
567,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
570,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
571,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
572,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
574,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
575,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
579,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
580,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
582,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
618,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
619,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
628,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
632,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
640,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
