Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVL_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
440,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
441,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
442,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
443,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
444,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
445,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
446,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
447,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
448,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
449,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
450,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
451,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
452,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
453,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Wetland
454,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
455,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
456,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
457,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
458,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
459,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
460,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
461,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
462,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
463,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
465,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
466,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
468,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
469,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
470,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
471,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
472,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
473,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
474,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
475,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
476,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
478,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
479,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
480,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Bareland
482,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
484,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
485,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
486,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
487,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
488,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
490,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
491,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
494,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
496,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
501,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
504,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
505,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
506,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
507,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
511,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
512,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
515,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
518,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
523,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
524,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
526,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
528,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
531,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
533,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
534,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
537,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
542,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
546,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
547,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
549,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
552,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
553,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
555,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
557,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
558,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
560,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
561,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
563,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
566,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
568,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
581,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
582,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
596,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
599,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
600,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
630,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
631,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
633,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
637,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
650,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
652,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
654,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
655,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
