Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZL_M_R
1056,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1057,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
1058,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
1059,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1060,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
1061,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1062,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1063,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
1064,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1065,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1066,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1067,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1068,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1069,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1070,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1071,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1072,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1073,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1074,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1075,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
1076,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
1077,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1078,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1079,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1080,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1081,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1082,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1083,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1084,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1085,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1086,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1087,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1088,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1089,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1090,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1091,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1092,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1093,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
1094,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1095,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
1096,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
1097,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
1098,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
1099,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
1100,Forest,Wetland,Water,NULL,Water,Water,Water,Water
1101,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
1102,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
1103,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
1104,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
1105,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
1106,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
1107,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
1108,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
1109,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
1110,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1111,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1112,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1113,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
1114,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1115,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1116,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
1117,Forest,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1118,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1119,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1120,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1121,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1122,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1123,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1124,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1125,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1126,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1127,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1128,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1129,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1130,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1131,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1132,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1133,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1134,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1135,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1136,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1137,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1138,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1139,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1140,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1141,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1142,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1143,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
1144,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1145,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1146,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1147,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1148,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1149,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1150,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1151,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
1152,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1153,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1154,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1155,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1156,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1157,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
1158,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1159,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1160,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1161,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1162,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1163,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1164,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1165,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1166,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1167,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1168,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1169,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1170,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1171,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
1172,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
1173,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
1174,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1175,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1176,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1177,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1178,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1179,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1180,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1181,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1182,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1183,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1184,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1185,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1186,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1187,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1188,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1189,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1190,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1191,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1192,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1193,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1194,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1195,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1196,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1197,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
1198,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Water
1199,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
1200,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1201,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1202,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1203,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1204,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1205,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1206,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1207,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1208,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
1209,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1210,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1211,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1212,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1213,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1214,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1215,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1216,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1217,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1218,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1219,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1220,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1221,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1222,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Water
1223,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
1224,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1225,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1226,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1227,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1228,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1229,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
1230,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
1231,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Forest
1232,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
1233,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1234,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1235,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1236,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1237,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1238,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1239,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1240,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1241,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1242,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
1243,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1244,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1245,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1246,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1247,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1248,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1249,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1250,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1251,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1252,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Water
1253,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1254,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1255,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1256,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1257,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1258,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1259,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1260,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1261,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1262,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1263,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1264,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1265,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1266,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1267,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1268,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1269,Forest,Water,Water,NULL,Water,NULL,Water,Water
1270,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1271,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1272,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1273,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
1274,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1275,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1276,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
1277,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
1278,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1279,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1280,Forest,Water,Water,NULL,Water,Water,Water,Water
1281,Forest,Water,Water,NULL,Water,Water,Water,Forest
1282,Forest,Water,Water,NULL,Water,Water,Forest,Water
1283,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1284,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1285,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1286,Forest,Water,Water,NULL,Water,Forest,Water,Water
1287,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1288,Forest,Water,Water,NULL,Water,Forest,Forest,Water
1289,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1290,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1291,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1292,Forest,Water,Water,Non_Water,Water,NULL,Water,Wetland
1293,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1294,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1295,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1296,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1297,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
1298,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1299,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1300,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1301,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1302,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1303,Forest,Water,Water,Non_Water,Water,Forest,Grassland,Forest
1304,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
1305,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1306,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
1307,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1308,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1309,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
1310,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1311,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1312,Forest,Water,Water,Water,Water,NULL,Water,Water
1313,Forest,Water,Water,Water,Water,NULL,Water,Forest
1314,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
1315,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1316,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1317,Forest,Water,Water,Water,Water,Wetland,Water,Water
1318,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1319,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1320,Forest,Water,Water,Water,Water,Water,Wetland,Water
1321,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1322,Forest,Water,Water,Water,Water,Water,Water,Grassland
1323,Forest,Water,Water,Water,Water,Water,Water,Wetland
1324,Forest,Water,Water,Water,Water,Water,Water,Water
1325,Forest,Water,Water,Water,Water,Water,Water,Forest
1326,Forest,Water,Water,Water,Water,Water,Forest,Water
1327,Forest,Water,Water,Water,Water,Water,Forest,Forest
1328,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1329,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1330,Forest,Water,Water,Water,Water,Forest,Water,Water
1331,Forest,Water,Water,Water,Water,Forest,Water,Forest
1332,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1333,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1334,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1335,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1336,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1337,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1338,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1339,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1340,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1341,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1342,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1343,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1344,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1345,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1346,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1347,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1348,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1349,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1350,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1351,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1352,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1353,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1354,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1355,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1356,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1357,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1358,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1359,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1360,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1361,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
1362,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1363,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1364,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1365,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1366,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
1367,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
1368,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1369,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
1370,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1371,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1372,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1373,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1374,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1375,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1376,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1377,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1378,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1379,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1380,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1381,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1382,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
1383,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1384,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1385,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1386,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1387,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
1388,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
1389,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
1390,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1391,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1392,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1393,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
1394,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1395,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1396,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1397,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1398,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
1399,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1400,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1401,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1402,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1403,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
1404,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1405,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1406,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1407,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1408,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1409,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1410,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1411,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1412,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1413,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1414,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1415,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1416,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1417,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1418,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1419,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1420,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
1421,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1422,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1423,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1424,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1425,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1426,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1427,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
