Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBN_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
394,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
395,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
396,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
397,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
398,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
399,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
401,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Water,Built-up
402,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
403,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
404,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
405,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
406,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
407,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
408,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
409,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
410,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
411,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
412,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
413,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
414,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
415,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
416,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
417,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
418,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
420,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Cropland
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Wetland
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
426,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
427,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
428,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
431,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
432,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
433,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
434,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
436,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
439,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
440,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
449,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
450,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
457,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
460,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
463,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
466,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
467,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
469,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
470,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
473,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
474,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
481,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
485,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
486,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
488,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
490,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
491,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
492,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
495,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
496,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
497,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
499,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
502,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
504,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
505,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
506,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
507,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
510,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
511,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
512,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
515,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
523,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
524,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
526,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
528,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
529,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
530,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
531,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
532,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
533,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
534,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
535,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
536,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
538,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,NULL
539,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
540,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
541,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,NULL
542,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
543,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
544,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
545,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
546,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Wetland
547,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
548,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
566,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
567,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
568,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
580,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
581,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
582,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
583,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
596,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
599,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
600,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
604,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
605,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
651,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
652,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
654,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
655,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
