Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Bareland
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
596,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
597,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
598,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
599,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
600,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
601,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
602,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
603,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
604,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
605,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
606,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
607,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Bareland
609,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
610,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
611,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
612,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
613,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
614,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
615,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
618,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
619,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
620,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
621,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
622,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
623,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
625,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Bareland
626,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
627,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
628,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
629,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,NULL
630,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
631,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
632,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
633,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
634,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
635,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
636,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
637,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
638,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
639,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
640,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
642,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
643,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
644,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
645,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
646,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
647,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
648,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
649,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
650,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
651,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
652,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
