Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTT_M_R
332,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
334,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
335,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
336,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
337,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
338,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
339,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
340,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
341,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
342,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
343,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
344,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
345,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
346,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
347,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
348,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
349,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
350,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
351,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
352,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
353,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
354,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
355,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
356,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
357,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
358,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
359,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
360,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
361,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
362,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
363,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
364,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
365,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
366,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
367,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
368,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
369,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
370,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
371,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
375,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
381,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
396,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
402,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
406,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
407,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
408,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
409,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
410,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
411,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
412,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
413,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
414,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
415,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
416,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
417,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
418,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
419,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
420,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
421,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
422,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
423,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
424,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
425,NULL,NULL,Water,NULL,Water,Water,Water,Forest
426,NULL,NULL,Water,NULL,Water,Water,Forest,Grassland
427,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
428,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
429,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
430,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
431,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
432,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
433,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
434,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
435,NULL,NULL,Water,Non_Water,Water,Water,Forest,Grassland
436,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
437,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
438,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
439,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
440,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
441,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
442,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
443,NULL,NULL,Water,Water,Water,Wetland,Forest,Grassland
444,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
445,NULL,NULL,Water,Water,Water,Water,Grassland,Wetland
446,NULL,NULL,Water,Water,Water,Water,Grassland,Water
447,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
448,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
449,NULL,NULL,Water,Water,Water,Water,Wetland,Water
450,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
451,NULL,NULL,Water,Water,Water,Water,Water,Grassland
452,NULL,NULL,Water,Water,Water,Water,Water,Wetland
453,NULL,NULL,Water,Water,Water,Water,Water,Water
454,NULL,NULL,Water,Water,Water,Water,Forest,Grassland
455,NULL,NULL,Water,Water,Water,Water,Forest,Wetland
456,NULL,NULL,Water,Water,Water,Water,Forest,Water
457,NULL,NULL,Water,Water,Water,Water,Forest,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
459,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
463,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
470,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
476,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
478,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
479,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
480,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
481,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
484,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
486,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
489,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
490,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
491,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
496,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
497,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
501,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
503,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
504,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
506,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
507,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
510,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
511,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
512,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
513,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
515,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
516,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
517,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
518,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
519,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
520,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
522,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
536,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
538,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
539,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
540,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
541,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
542,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
543,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
544,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
545,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
546,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
547,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
548,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
549,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
550,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
551,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
552,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
553,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
554,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
555,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
556,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
557,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
558,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
559,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
560,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
561,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
562,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
563,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
564,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
565,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
566,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
567,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
568,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
569,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
570,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
571,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
572,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
573,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
574,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
576,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
577,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
578,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
579,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
580,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
581,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
582,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
583,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
584,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
585,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
586,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
587,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
588,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
589,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
590,NULL,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
591,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
592,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
593,NULL,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
594,NULL,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
595,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
596,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
597,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
598,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
599,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
600,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
601,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
602,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
603,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
604,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
605,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
606,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
607,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
608,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
609,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
610,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
612,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
613,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
614,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
615,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
616,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
617,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
618,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
620,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
621,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
622,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
623,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
624,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
625,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
627,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
628,NULL,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
629,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
630,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
631,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
632,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
633,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
634,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
635,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
636,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
637,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
638,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
639,NULL,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
640,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
641,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
642,NULL,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
643,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
644,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
645,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
646,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
647,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
648,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
649,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
650,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
651,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
652,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
653,NULL,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
654,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
655,NULL,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
656,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
657,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
658,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
659,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
660,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
661,NULL,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
662,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
663,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
664,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
665,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
666,NULL,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
667,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
668,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
669,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
670,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
671,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
672,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
673,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
674,NULL,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
