Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGC_M_R
1367,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1368,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1369,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1370,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1371,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1372,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1374,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1375,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1376,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1377,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1379,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1380,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1381,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1382,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1383,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1384,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1385,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1386,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1387,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1388,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1389,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1390,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1391,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1393,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1394,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1395,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1396,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1397,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1398,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1400,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1401,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1402,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1403,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1404,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1405,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1406,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1407,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1408,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1409,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1410,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1411,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1412,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1413,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1414,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1415,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1416,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1417,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1418,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1419,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1420,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1422,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1423,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1425,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1426,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1427,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1428,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1429,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1430,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1431,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1433,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1434,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1435,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1436,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1437,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1438,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1439,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1440,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1441,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1442,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1443,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1445,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1446,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1448,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1449,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1450,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1451,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1452,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1453,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1454,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1455,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1456,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1457,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1458,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1459,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1460,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1461,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1462,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1463,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1464,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1465,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1466,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1467,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1469,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1470,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1472,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1473,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1474,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1475,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1476,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1477,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1478,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1479,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1480,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1481,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1482,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1483,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1484,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1485,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1486,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1487,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1488,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1489,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1490,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1491,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1492,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1493,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1494,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1495,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1496,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1497,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1498,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1499,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1500,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1501,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1502,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1503,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1504,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1505,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1506,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1507,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1508,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1509,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1510,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1511,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1512,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1513,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1514,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1515,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1516,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1517,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1518,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1519,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1520,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1521,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1522,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1523,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1524,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1525,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1526,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1527,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1528,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1529,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1530,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1531,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1533,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1534,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1535,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1536,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1537,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1538,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1539,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1540,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1541,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1542,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1543,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1544,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1545,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1546,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1547,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1548,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1549,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1550,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1551,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1552,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1553,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1554,Forest,Water,Water,Water,Water,NULL,NULL,Water
1555,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1556,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1557,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1558,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1559,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1560,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1561,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1562,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1563,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1564,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1565,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1566,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1567,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1568,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1569,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1570,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1571,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1572,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1574,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1575,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1576,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1577,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1578,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1579,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1580,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1581,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1582,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1583,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1584,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1585,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1586,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1587,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1588,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1589,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1591,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1592,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1593,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1594,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1595,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1596,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1597,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1598,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1599,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1600,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1601,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1602,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1603,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1604,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1605,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1606,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1608,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1609,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1610,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1611,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1612,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1613,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1614,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1615,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1616,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1617,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1618,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1619,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1620,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1621,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1622,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1623,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1624,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1625,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1626,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1627,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1628,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1629,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1630,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1631,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1632,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1633,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1634,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1635,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1636,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1637,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1638,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1639,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1640,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1641,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1642,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1643,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1644,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1645,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1646,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1647,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1648,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1649,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1650,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1651,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1652,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1653,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1654,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1655,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1656,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1657,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1658,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1659,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1660,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1661,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1662,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1663,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1664,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1665,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1666,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1667,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1668,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1669,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1670,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1671,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1672,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1673,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1674,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1675,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1676,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1677,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1678,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1679,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1680,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1681,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1683,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1684,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1685,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1686,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1687,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1688,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1689,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1690,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1691,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1692,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1693,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1694,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1695,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1696,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1697,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1698,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1699,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1700,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1701,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1702,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1703,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1704,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1705,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1706,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1707,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
