Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYS_M_R
324,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
325,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
326,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
327,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
328,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
329,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
330,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
331,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
332,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
333,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
334,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
335,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
336,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
337,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
338,NULL,NULL,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Water
339,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
340,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
341,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Built-up,Water
343,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
344,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
345,NULL,NULL,Bareland,Water,Non_Wetland,Water,Built-up,Water
346,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
347,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
348,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
349,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
350,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
351,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
352,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
353,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
354,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
355,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
356,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
357,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
358,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
359,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
361,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
362,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
363,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
365,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
366,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
367,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
368,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
369,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
371,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
376,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
377,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Water
380,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
381,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
382,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
383,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
384,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
385,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
386,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Built-up,Bareland
387,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
388,NULL,NULL,Built-up,Water,Non_Wetland,Water,Built-up,Water
389,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
390,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
391,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
392,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Water
393,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
394,NULL,NULL,Water,NULL,Water,Grassland,Water,Water
395,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
396,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
397,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
398,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
399,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
400,NULL,NULL,Water,NULL,Water,Bareland,Water,Water
401,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
402,NULL,NULL,Water,NULL,Water,Built-up,Bareland,Water
403,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
404,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
405,NULL,NULL,Water,NULL,Water,Water,Grassland,Water
406,NULL,NULL,Water,NULL,Water,Water,Bareland,Grassland
407,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
408,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
409,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
410,NULL,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
411,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
412,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Water
413,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
414,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
415,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
416,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
417,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Water
418,NULL,NULL,Water,Non_Water,Water,Built-up,Built-up,Water
419,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
420,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Water
421,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
422,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
423,NULL,NULL,Water,Non_Water,Water,Water,Water,Bareland
424,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
425,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
426,NULL,NULL,Water,Water,Water,Grassland,Grassland,Water
427,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
428,NULL,NULL,Water,Water,Water,Grassland,Wetland,Water
429,NULL,NULL,Water,Water,Water,Grassland,Bareland,Grassland
430,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
431,NULL,NULL,Water,Water,Water,Grassland,Water,Water
432,NULL,NULL,Water,Water,Water,Grassland,Water,Forest
433,NULL,NULL,Water,Water,Water,Grassland,Forest,Water
434,NULL,NULL,Water,Water,Water,Bareland,Wetland,Water
435,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
436,NULL,NULL,Water,Water,Water,Bareland,Water,Water
437,NULL,NULL,Water,Water,Water,Built-up,Built-up,Water
438,NULL,NULL,Water,Water,Water,Built-up,Water,Water
439,NULL,NULL,Water,Water,Water,Water,NULL,Water
440,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
441,NULL,NULL,Water,Water,Water,Water,Grassland,Water
442,NULL,NULL,Water,Water,Water,Water,Wetland,Water
443,NULL,NULL,Water,Water,Water,Water,Built-up,Water
444,NULL,NULL,Water,Water,Water,Water,Water,Grassland
445,NULL,NULL,Water,Water,Water,Water,Water,Water
446,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
447,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
448,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
449,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
450,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
456,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
457,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
458,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
459,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
460,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
475,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
476,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
477,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
479,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
480,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
481,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
483,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
484,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
486,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
487,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
488,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
489,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
490,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
491,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
492,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
493,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
494,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
496,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
497,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
499,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
501,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
503,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
504,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
505,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Water
506,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
507,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
508,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
510,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
512,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
513,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
514,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
515,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
516,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
517,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
518,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
519,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
520,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
521,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
522,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
523,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
524,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
525,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Forest
526,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
527,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
528,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
529,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
530,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
531,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
532,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
533,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
534,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
535,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
536,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
537,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
538,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
539,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
540,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
541,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
542,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
543,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
544,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
545,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
546,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
547,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
548,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
549,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
550,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
551,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
552,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
553,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
554,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
555,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
556,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
557,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
558,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
559,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
560,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
561,NULL,NULL,Forest,Water,Non_Wetland,Built-up,Grassland,Water
562,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
563,NULL,NULL,Forest,Water,Non_Wetland,Water,Bareland,Grassland
564,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
565,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
566,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
567,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
568,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
569,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
570,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
571,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
572,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
573,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
574,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
575,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
576,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
577,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
578,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
579,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
580,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
581,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
582,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
583,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
584,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
585,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
586,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
587,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
588,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
589,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
590,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
591,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
592,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
593,NULL,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
596,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
597,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
598,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
599,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
600,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
601,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
602,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
603,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
604,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
605,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
606,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
607,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
608,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
609,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
610,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
612,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
613,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
614,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
615,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
616,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
617,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
618,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
619,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
620,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
621,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
622,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
623,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
624,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
625,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
626,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
627,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
628,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
629,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
630,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
631,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
632,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
633,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
634,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
635,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
636,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
637,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
638,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
639,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
640,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
641,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
642,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
643,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
644,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
645,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
646,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
647,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
648,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
649,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
650,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
651,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
652,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
653,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
654,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
655,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
656,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
657,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
658,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
659,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
660,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
661,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
662,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
663,NULL,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
664,NULL,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
665,NULL,Cropland,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
666,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
667,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
