Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRM_M_R
2181,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2182,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2183,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2184,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2185,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2186,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2187,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2188,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2189,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2190,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2191,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2192,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2193,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2194,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2195,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2196,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2197,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2198,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2199,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2200,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2201,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2202,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2203,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2204,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2205,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2206,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2207,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2208,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2209,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2210,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2211,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2212,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2213,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2214,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2215,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2216,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2217,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2218,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2219,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2221,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2222,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2223,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2224,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
2225,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
2226,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
2227,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2228,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2230,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2231,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2232,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2233,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2234,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2235,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2236,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2237,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2238,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2239,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2241,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2243,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2244,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2245,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2246,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2247,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2248,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2249,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2250,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2251,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2252,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2253,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2254,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2255,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2256,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2257,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Grassland
2258,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
2259,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
2260,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2261,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2262,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2263,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2264,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2265,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2266,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2267,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2268,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2269,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2270,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2271,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2272,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2273,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2275,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2276,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2277,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2278,Permanent_ice_and_snow,Built-up,Water,Water,Water,NULL,NULL,Water
2279,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2282,Permanent_ice_and_snow,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2283,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2284,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2285,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2286,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2287,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2288,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2289,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2290,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2291,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2292,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2293,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2294,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2295,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2296,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2297,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
2298,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
2299,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2300,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
2301,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2302,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Water
2303,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Wetland
2304,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
2305,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2306,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Forest
2307,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2308,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2309,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2310,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2311,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2312,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2313,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2314,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2315,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2316,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2317,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2318,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2319,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2320,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2321,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2322,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2323,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2324,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2325,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2326,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2327,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2328,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2329,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2330,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2331,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2332,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2333,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Grassland
2334,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Forest
2335,Permanent_ice_and_snow,Forest,Water,Non_Water,Water,NULL,NULL,Water
2336,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Forest
2337,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2338,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2339,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2340,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2341,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2342,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2343,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2344,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2345,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2346,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2347,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2348,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2349,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2350,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2351,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2352,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2353,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2354,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2355,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2356,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2357,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2358,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2359,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2360,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2361,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2362,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2363,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2364,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2365,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2366,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2367,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2368,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2369,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2370,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2371,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2372,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2373,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2374,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2375,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2376,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2377,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2378,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2379,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2380,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2381,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2382,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2383,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2384,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2385,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2386,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2387,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2388,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2389,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2390,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2391,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2392,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2393,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2394,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2395,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2396,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2397,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2398,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2399,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2400,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2401,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2402,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2403,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2404,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2405,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2406,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2407,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2408,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2409,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2410,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2411,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2412,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2413,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2414,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2415,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2416,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2417,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2418,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2419,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2420,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2421,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2422,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2423,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2424,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2425,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2426,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2427,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2428,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2429,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2430,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2431,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2432,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2433,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2434,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2435,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2436,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2437,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2438,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2439,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2440,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2441,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2442,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2443,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2444,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2445,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2446,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2447,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2448,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2449,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2450,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2451,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2453,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2454,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2455,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2456,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2457,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2458,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2459,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2460,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2461,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
2462,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2463,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2464,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2465,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2466,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2467,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2468,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2469,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2470,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2471,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2472,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2473,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2474,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2475,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2476,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2477,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2478,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2479,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2480,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2481,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2482,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2483,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2484,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2485,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2486,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2487,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2488,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2489,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
