Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVK_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
324,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
326,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
327,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
329,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
330,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
334,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
336,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
337,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
343,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
345,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
354,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
355,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
358,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
360,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
361,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
362,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
363,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
365,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
366,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
367,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
369,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
371,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
372,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
373,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
374,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
378,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
379,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
380,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
381,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
382,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
383,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
384,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
385,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
386,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
387,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
388,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
389,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
390,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
391,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
392,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
393,NULL,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
394,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
395,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
396,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
397,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
398,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
399,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
400,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
401,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
402,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
403,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
404,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
405,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
406,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
407,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
408,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
409,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
410,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
412,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
413,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
414,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
415,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
416,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
417,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
418,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
419,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
420,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
421,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
422,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
423,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
424,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
425,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
426,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
427,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
428,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
429,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
430,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
431,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
432,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
433,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
434,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
435,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
436,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
437,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
438,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
439,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
440,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
441,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
442,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
443,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
444,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
445,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
446,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
447,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
448,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
449,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
450,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
451,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
452,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
453,NULL,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
454,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
455,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
456,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
457,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
458,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
459,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
460,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
461,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
462,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
463,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
464,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
465,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
466,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
467,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
468,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
469,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
470,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
471,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
472,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
473,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
474,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
476,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
478,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
479,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
480,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
481,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
482,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
483,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
484,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
485,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
486,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
487,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
488,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
489,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
490,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
491,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
492,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
493,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
494,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
495,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
496,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
497,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
498,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
499,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
500,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
501,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
502,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
503,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
504,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
505,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
506,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
507,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
508,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
509,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
510,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
511,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
512,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
513,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
514,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
515,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Built-up
516,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
517,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
518,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
519,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Grassland
520,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
521,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
522,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
523,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
524,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
525,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Built-up
526,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
527,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
528,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
529,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
530,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
531,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
532,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
533,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
534,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
535,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
536,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
537,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
538,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
539,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
540,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
541,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
542,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
543,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
544,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
545,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
546,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
547,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
548,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
549,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
550,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
551,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
552,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
553,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
554,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
555,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
556,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
557,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
558,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
559,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
560,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
561,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
562,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
563,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
564,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
565,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
566,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
567,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
568,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
569,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
570,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Wetland
571,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
572,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
573,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
574,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
575,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
576,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
577,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
578,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
579,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
580,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
581,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
582,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
583,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
584,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
585,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
586,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
587,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
588,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
589,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
590,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
591,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
592,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
593,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
594,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
595,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
596,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
597,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
598,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
599,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
600,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
601,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
602,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
603,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
604,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
605,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
606,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
607,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
608,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
609,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
610,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
611,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
612,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
619,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
621,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
622,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
623,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
624,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
625,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
626,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
627,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
628,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
629,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
631,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
632,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
633,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
634,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
645,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
646,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
647,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
649,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
650,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
651,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
652,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
653,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
654,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
