Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQA_M_R
1359,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1360,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1361,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1362,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1364,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1365,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1366,Water,Built-up,Water,NULL,Water,NULL,NULL,Cropland
1367,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1368,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1369,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1370,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1371,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1372,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1374,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1375,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1376,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1377,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1379,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1380,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1381,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1382,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1383,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1385,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1386,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1387,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1388,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1389,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1390,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1391,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1392,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1393,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1395,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1396,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1397,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1398,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1399,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1400,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1401,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1402,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1403,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1404,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1405,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1406,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1407,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1408,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1409,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1411,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1412,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1413,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1414,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1415,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1416,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1417,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1418,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1419,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1420,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1422,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1423,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1424,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1425,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1426,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1427,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1428,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1429,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1430,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1431,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1432,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1433,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1434,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1435,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1436,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1437,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1438,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1439,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1440,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1441,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1442,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1443,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1444,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1445,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1446,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1447,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1448,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1449,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1450,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1451,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1452,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1453,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1454,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1455,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1456,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1457,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1458,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1459,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1460,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1461,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1463,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1464,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1466,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1467,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1468,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1469,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1472,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1473,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1474,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1475,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1476,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1477,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1478,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1479,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1480,Water,Water,Water,NULL,Water,NULL,NULL,Water
1481,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1482,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1483,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1484,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1485,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1486,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1487,Water,Water,Water,Water,Water,NULL,NULL,NULL
1488,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1489,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1490,Water,Water,Water,Water,Water,NULL,NULL,Water
1491,Water,Water,Water,Water,Water,NULL,NULL,Forest
1492,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1493,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1494,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1495,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1496,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1497,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1498,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1499,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1500,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1501,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1502,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1503,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1504,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1505,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1507,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1508,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1509,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1511,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1512,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1513,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1514,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1515,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1516,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1517,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1518,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1519,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1520,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1521,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1522,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1523,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1524,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1525,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1526,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1527,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1528,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1529,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1530,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1531,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1532,Water,Forest,Water,Water,Water,NULL,NULL,Water
1533,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1534,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1535,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1537,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1538,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1539,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1540,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1542,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1543,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1544,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1545,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1546,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1547,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1548,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1549,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1550,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1551,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1552,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1553,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1554,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1555,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1556,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1557,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1558,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1559,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1560,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1561,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1562,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1563,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1564,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1565,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1566,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1567,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1568,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1569,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1570,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1571,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1572,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1573,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1574,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1575,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1576,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1577,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1578,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1580,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1581,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1582,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1583,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1584,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1585,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1586,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1587,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1588,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1589,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1590,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1591,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1592,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1593,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1594,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1595,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1596,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1597,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1598,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1599,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1600,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1601,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1602,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1603,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1604,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1605,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1606,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1607,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1608,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1609,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1610,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1611,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1612,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1613,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1614,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1615,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1616,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1617,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1618,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1619,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1620,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1621,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1622,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1623,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1624,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1625,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1626,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1627,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1628,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1629,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1630,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1631,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1632,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1633,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1634,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
1635,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1636,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1637,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1638,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1639,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1640,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1641,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1642,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1643,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1644,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1645,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1646,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1647,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1648,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1649,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1650,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1651,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1652,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1653,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1654,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1655,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1656,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1657,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1658,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1659,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1660,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1661,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1662,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1663,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1664,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1665,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1666,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1667,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1668,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1669,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1670,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1672,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1673,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1674,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1676,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1677,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1678,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1679,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1680,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1681,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1683,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1684,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1685,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1686,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1687,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1688,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1689,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1690,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1691,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1692,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1693,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1694,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1695,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1696,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1697,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1698,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1699,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1700,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1701,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1702,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1703,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1704,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1705,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1706,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1707,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1708,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1709,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
