Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQU_M_R
341,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
342,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
343,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
344,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
345,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
347,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
348,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
349,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
351,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
352,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
353,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
354,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
355,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
356,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
357,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
358,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
359,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
360,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
361,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
362,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
363,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
364,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
365,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
366,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
367,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
368,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
369,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
370,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
371,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
372,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
373,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
374,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
375,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
376,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
377,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
378,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
379,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
380,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
381,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
384,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
385,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
386,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
387,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
388,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
389,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
391,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
392,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
393,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
394,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
395,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
396,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
397,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
398,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
399,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
400,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
402,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
403,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
404,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
405,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
406,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
407,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
408,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
409,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
410,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
411,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
412,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
413,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
414,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
415,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
416,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
417,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
418,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
419,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
420,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
421,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
422,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
423,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
424,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
425,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
426,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
427,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
428,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
429,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
430,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
431,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
432,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
433,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
434,NULL,Forest,Water,NULL,Water,NULL,NULL,Cropland
435,NULL,Forest,Water,NULL,Water,NULL,NULL,Built-up
436,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
437,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
438,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
439,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
440,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
441,NULL,Forest,Water,Water,Water,NULL,NULL,Water
442,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
443,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
444,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
445,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
446,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
447,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
448,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
449,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
450,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
451,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
453,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
454,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
455,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
456,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
457,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
458,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
459,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
460,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
461,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
462,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
463,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
464,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
465,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
466,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
467,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
468,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
469,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
470,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
471,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
472,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
473,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
474,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
475,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
476,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
477,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
478,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
479,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
480,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
481,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
482,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
483,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
484,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
485,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
486,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
487,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
488,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
489,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
490,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
491,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
492,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
493,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
494,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
495,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
496,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
497,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
498,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
499,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
500,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
501,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
502,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
503,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
504,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
505,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
506,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
507,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
508,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
509,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
510,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
511,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
512,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
513,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
514,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
515,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
516,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
517,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
518,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
519,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
520,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
521,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
522,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
523,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
524,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
525,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
526,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
527,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
528,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
529,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
530,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
531,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
532,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
533,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
534,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
535,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
536,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
537,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
538,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
539,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
540,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
541,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
542,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
543,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
544,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
545,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
546,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
547,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
548,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
549,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
550,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
551,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
552,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
553,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
554,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
555,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
556,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
557,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
558,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
559,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
560,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
561,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
562,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
563,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
564,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
565,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
566,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
567,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
568,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
569,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
570,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
571,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
572,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
573,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
574,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
575,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
576,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
577,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
578,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
579,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
580,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
581,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
582,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
583,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
584,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
585,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
586,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
587,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
588,Grassland,Cropland,Water,Water,Water,NULL,NULL,Wetland
589,Grassland,Cropland,Water,Water,Water,NULL,NULL,Water
590,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
591,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
592,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
593,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
594,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
595,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
596,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
597,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
598,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
599,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
600,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
601,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
602,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
603,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
604,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
605,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
606,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
608,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
609,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
610,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
611,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
612,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
613,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
614,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
615,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
616,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
617,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
618,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
619,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
620,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
621,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
622,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
623,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
624,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
625,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
626,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
627,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
628,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
629,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
630,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
631,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
632,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
633,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
634,Grassland,Wetland,Water,NULL,Water,NULL,NULL,NULL
635,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
636,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Cropland
637,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
638,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Water
639,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Forest
640,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
641,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
642,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
643,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
644,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
645,Grassland,Wetland,Water,Water,Water,NULL,NULL,Grassland
646,Grassland,Wetland,Water,Water,Water,NULL,NULL,Cropland
647,Grassland,Wetland,Water,Water,Water,NULL,NULL,Wetland
648,Grassland,Wetland,Water,Water,Water,NULL,NULL,Water
649,Grassland,Wetland,Water,Water,Water,NULL,NULL,Forest
650,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
651,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
652,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
653,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
654,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
655,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
656,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
657,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
658,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
659,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
660,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
661,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
662,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
663,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
664,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
665,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
666,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
668,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
669,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
670,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
671,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
672,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
673,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
674,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
675,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
676,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
677,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
678,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
679,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
680,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
681,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
682,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
683,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
684,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
685,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
686,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
687,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
688,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
689,Grassland,Forest,Water,NULL,Water,NULL,NULL,Grassland
690,Grassland,Forest,Water,NULL,Water,NULL,NULL,Cropland
691,Grassland,Forest,Water,NULL,Water,NULL,NULL,Wetland
