Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDF_M_R
339,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
341,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
342,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
343,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
344,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
346,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
347,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
348,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
349,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
351,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
352,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
353,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
354,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
355,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
356,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
357,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
358,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
359,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
360,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
361,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
362,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
363,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
364,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
365,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
366,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
367,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
368,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
370,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
371,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
372,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
373,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
374,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
375,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
376,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
377,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
379,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
380,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
381,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
382,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
383,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
384,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
385,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
387,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
388,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
389,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
391,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
392,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
393,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
394,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
395,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
396,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
397,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
398,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
399,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
400,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
401,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,NULL
402,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
404,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
405,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
406,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
407,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Cropland
409,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
410,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
411,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
412,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
413,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
414,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
416,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
417,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
418,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
419,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
420,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
421,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
422,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
423,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
424,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
425,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
426,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
427,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
428,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
429,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
430,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
431,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
432,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
433,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
434,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
435,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
436,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
437,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
438,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
439,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
440,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
441,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
442,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
443,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
444,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
445,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
446,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
447,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
448,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
449,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
450,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
451,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
452,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
453,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
454,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
455,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
456,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
457,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
458,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
459,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Cropland
461,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
462,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
463,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
464,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
465,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
466,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
467,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
468,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
469,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
470,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
471,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
472,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
473,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
474,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
475,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
476,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
477,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
478,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
479,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
480,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
481,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
482,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
483,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
484,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
485,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
486,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
487,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
488,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
489,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
490,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
491,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
492,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
493,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
494,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
495,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
496,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
497,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
498,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
499,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
500,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
501,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
502,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
503,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
504,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
505,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
506,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
507,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
508,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
509,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
510,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
511,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
512,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
513,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
514,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
515,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
516,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
517,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
518,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
519,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
520,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
521,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
522,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
523,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
524,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
525,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
526,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
527,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
528,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
529,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
530,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
531,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
532,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
533,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
534,NULL,Water,Water,NULL,Water,NULL,NULL,Water
535,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
536,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
537,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
538,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
539,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
540,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
541,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
542,NULL,Water,Water,Water,Water,NULL,NULL,Water
543,NULL,Water,Water,Water,Water,NULL,NULL,Forest
544,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
545,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
546,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
547,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
548,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
549,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
550,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
551,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
552,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
553,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
554,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
555,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
556,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
557,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
558,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
559,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
560,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
561,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
562,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
563,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
564,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
565,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
566,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
567,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
568,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
569,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
570,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
571,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
572,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
573,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
574,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
575,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
576,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
577,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
578,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
579,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
580,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
581,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
582,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
583,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
584,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
585,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
586,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
587,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
588,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
589,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
590,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
591,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
592,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
593,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
594,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
595,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
596,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
597,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
598,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
599,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
600,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
601,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
602,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
603,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
604,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
605,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
606,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
607,NULL,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
608,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
609,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
610,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
611,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
612,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
613,NULL,Forest,Water,Water,Water,NULL,NULL,Water
614,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
615,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
616,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
617,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
618,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
619,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
620,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
621,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
622,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
623,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
624,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
625,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
626,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
627,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
629,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
630,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
631,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
632,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
633,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
634,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
635,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
636,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
637,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
639,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
640,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
641,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
642,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
643,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
644,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
645,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
646,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
647,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
648,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
649,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
650,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
651,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
652,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
653,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
654,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
655,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
656,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
657,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
658,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
659,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
660,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
661,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
662,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
663,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
664,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
665,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
666,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
667,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
668,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
669,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
670,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
671,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
672,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
673,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
674,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
675,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
676,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
677,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
678,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
679,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
680,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
681,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
682,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
683,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
684,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
685,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
686,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
687,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
688,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
689,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
690,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
