Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KVG_M_R
326,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
327,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
329,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
331,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
336,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
338,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
340,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
341,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
343,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
344,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
345,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
346,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
347,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
348,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
349,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
350,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
351,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
352,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
353,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
354,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
355,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
356,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
358,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
359,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
360,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
361,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
362,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
363,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
364,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
365,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
366,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
367,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
369,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
370,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
371,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
372,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
373,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
374,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
375,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
376,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
377,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
378,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
379,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
380,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
381,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
382,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
383,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
384,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
385,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
386,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
387,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
388,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
389,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
390,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
391,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
392,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
393,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
394,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
395,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
396,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
397,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
398,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
399,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
400,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
401,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
402,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
403,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
404,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
405,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
406,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
407,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
408,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
409,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
411,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
412,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
413,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
414,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
415,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
417,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
418,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
419,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
421,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
422,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
423,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
424,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
425,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
427,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
428,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
429,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
430,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
431,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
432,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
433,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
434,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
436,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
438,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
439,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
440,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
442,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
443,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
444,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
446,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
447,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
451,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
452,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
453,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
454,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
455,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
456,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
458,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
461,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
462,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
463,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
464,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
465,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
466,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
468,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
469,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
471,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
472,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
473,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
475,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
476,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
478,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
479,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
480,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
481,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
482,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
483,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
486,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
487,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
488,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
489,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
490,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
491,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
492,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
493,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
494,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
495,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
496,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
497,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
498,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
499,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
500,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
501,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
503,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
504,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Bareland,Grassland
505,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
506,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
507,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
508,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
509,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
510,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
511,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
512,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
513,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
514,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
515,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
516,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
517,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
518,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
519,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
520,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
521,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
522,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
523,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
524,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
525,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
526,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
527,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
528,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
529,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,NULL
530,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
531,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
532,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
533,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
534,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
535,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
536,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
537,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,NULL
538,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
539,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
540,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
541,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
542,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
543,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
544,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
545,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
546,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
547,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
548,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
549,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
550,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
551,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
552,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
553,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
554,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
555,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
556,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
557,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
558,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
559,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
560,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
561,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
562,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
563,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
564,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
565,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
566,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
567,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
568,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
569,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
570,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
571,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
572,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
573,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
574,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
575,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
576,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
577,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Bareland,Grassland
578,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Bareland,Grassland
579,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Bareland
580,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
581,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
582,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
583,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
584,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
585,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
586,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
587,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
588,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
589,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
590,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
591,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
592,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
593,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
594,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
595,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
596,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
597,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
598,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
599,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
600,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
601,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
602,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
603,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
604,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
605,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
606,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
607,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
608,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
609,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
610,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
611,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
612,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
619,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
621,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
622,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
623,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
624,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
625,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
626,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
627,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
628,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
629,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
631,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
632,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
633,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
634,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
636,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
645,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
646,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
649,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
650,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
651,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
652,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
653,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
654,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
657,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
658,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
659,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
660,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
661,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
662,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
663,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
