Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R
341,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
342,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
343,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
344,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
345,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
346,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
347,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
348,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
349,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
350,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
351,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
352,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
353,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
354,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
355,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
356,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
358,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
359,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
360,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
361,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
362,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
363,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
364,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
365,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
366,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
367,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
368,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
370,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
371,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
372,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
373,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
374,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
375,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
376,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
377,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
378,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
379,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
380,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
381,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
382,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
383,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
384,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
385,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
387,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
388,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
389,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
390,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
391,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
392,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
393,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
394,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
395,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
396,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
397,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
398,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
399,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
400,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
401,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
402,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
403,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
404,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
405,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
406,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
407,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
408,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
409,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
410,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
411,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
412,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
413,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
414,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
415,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
416,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
417,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
418,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
419,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
420,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
421,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
422,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
423,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
424,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
425,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
426,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
427,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
428,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
429,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
430,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
431,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
432,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
433,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
434,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
435,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
436,NULL,Water,Water,Water,Water,NULL,NULL,Water
437,NULL,Water,Water,Water,Water,NULL,NULL,Forest
438,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
439,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
440,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
441,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
442,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
443,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
444,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
445,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
446,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
447,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
448,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
449,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
450,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
451,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
453,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
454,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
455,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
456,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
457,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
458,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
459,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
460,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
461,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
462,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
463,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
464,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
465,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
466,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
467,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
468,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
469,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
470,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
471,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
472,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
473,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
474,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
475,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
476,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
477,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
478,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
479,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
480,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
481,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
482,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
483,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
484,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
486,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
487,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
489,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
490,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
491,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
492,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
493,NULL,Forest,Water,Water,Water,NULL,NULL,Cropland
494,NULL,Forest,Water,Water,Water,NULL,NULL,Water
495,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
496,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
497,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
498,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
499,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
500,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
501,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
502,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
503,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
504,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
505,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
506,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
507,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
508,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
509,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
510,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
511,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
512,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
513,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
514,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
515,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
516,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
517,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
518,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
519,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
520,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
521,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
522,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
523,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
524,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
525,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
526,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
527,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
528,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
529,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
530,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
531,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
532,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
533,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
534,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
535,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
536,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
537,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
538,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
539,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
540,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
541,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
542,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
543,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
544,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
545,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
546,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
547,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
548,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
549,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
550,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
551,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
552,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
553,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
554,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
555,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
556,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
557,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
558,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
559,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
560,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
561,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
562,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
563,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
564,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
565,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
566,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
567,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
568,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
569,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
570,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
571,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
572,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
573,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
574,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
575,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
576,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
577,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
578,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
579,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
580,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
581,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
582,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
583,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
584,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
585,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
586,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
587,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
588,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
589,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
590,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
591,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
592,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
593,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
594,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
595,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
596,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
597,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
598,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
599,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
600,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
601,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
602,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
603,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
604,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
605,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
606,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
607,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
608,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
609,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
610,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
611,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
612,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
613,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
614,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
615,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
616,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
617,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
618,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
619,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
620,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
621,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
622,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
623,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
624,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
625,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
626,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
627,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
628,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
629,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
630,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
631,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
632,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
633,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
634,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
635,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
636,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
637,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
640,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
641,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
642,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
643,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
644,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
645,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
646,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
647,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
648,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
649,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
650,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
651,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
652,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
653,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
654,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
655,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
656,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
657,Grassland,NULL,Water,Water,Water,NULL,NULL,NULL
658,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
659,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
660,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
661,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
662,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
663,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
664,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
665,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
666,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
667,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
668,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
669,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
670,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
671,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
672,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
673,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
674,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
675,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
676,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
677,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
678,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
679,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
680,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
681,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
682,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
683,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
684,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
685,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
686,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
687,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
688,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
