Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQT_M_R
2236,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2237,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2238,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2239,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2240,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
2241,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2242,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
2243,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2244,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2245,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2246,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2247,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2248,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2249,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2250,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2251,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2252,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2253,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2254,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2255,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2256,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2257,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2258,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2259,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2260,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2261,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2262,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2263,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2264,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2265,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2266,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2267,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2268,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2269,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2270,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2271,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
2272,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2273,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2274,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2275,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2276,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
2277,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2278,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2279,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2280,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2281,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2282,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2283,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2284,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2285,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2286,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2287,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2288,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2289,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2290,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2291,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2292,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
2293,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2294,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
2295,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2296,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2297,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2298,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2299,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2300,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2301,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
2302,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2303,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2304,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
2305,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2306,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2307,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2308,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2309,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2310,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2311,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2312,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2313,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2314,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2315,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2316,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2317,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2318,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2319,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2320,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2321,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2322,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2323,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2324,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
2325,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2326,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2327,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2328,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2329,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2330,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2331,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2332,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2333,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2334,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2335,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2336,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2337,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2338,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2339,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2340,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2341,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
2342,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2343,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
2344,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
2345,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
2346,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
2347,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2348,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2349,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2350,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2351,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2352,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2353,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
2354,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2355,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2356,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
2357,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2358,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2359,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2360,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2361,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2362,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2363,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2364,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2365,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2366,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2367,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2368,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2369,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2370,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2371,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2372,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2373,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
2374,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2375,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2376,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2377,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
2378,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2379,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2380,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2381,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
2382,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2383,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
2384,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
2385,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2386,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
2387,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
2388,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
2389,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2390,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
2391,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
2392,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
2393,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
2394,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Water
2395,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2396,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
2397,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
2398,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2399,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2400,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2401,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2402,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2403,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2404,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2405,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2406,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2407,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2408,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2409,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2410,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2411,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2412,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2413,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2414,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2415,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2416,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2417,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2418,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2419,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2420,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2421,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2422,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2423,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2424,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2425,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2426,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2427,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2428,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2429,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2430,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2431,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2432,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2433,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2434,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2435,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2436,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
2437,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
2438,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2439,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2440,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2441,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2442,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2443,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2444,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2445,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2446,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2447,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2448,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2449,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2450,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2451,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2452,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2453,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2454,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2455,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2456,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2457,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2458,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
2459,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2460,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2461,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2462,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2463,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2464,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2465,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2466,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2467,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2468,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2469,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2470,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2471,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2472,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2473,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2474,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2475,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2476,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2477,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2478,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2479,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2480,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2481,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2482,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2483,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2484,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2485,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2486,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2487,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2488,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2489,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2490,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2491,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2492,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2493,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
2494,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2495,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2496,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2497,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2498,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2499,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
2500,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2501,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2502,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2503,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2504,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2505,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2506,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2507,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2508,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2509,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
2510,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
2511,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
2512,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2513,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2514,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2515,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Water
2516,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
2517,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
2518,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2519,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2520,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2521,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2522,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2523,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2524,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2525,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2526,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2527,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2528,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2529,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2530,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
2531,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2532,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2533,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2534,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2535,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2536,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2537,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
2538,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2539,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2540,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2541,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2542,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
2543,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2544,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2545,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2546,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2547,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2548,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2549,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2550,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2551,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2552,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2553,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2554,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2555,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2556,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2557,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2558,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2559,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2560,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2561,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
2562,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2563,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2564,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
2565,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2566,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2567,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2568,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2569,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2570,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
2571,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
2572,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2573,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2574,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2575,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
