Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NBF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NBF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NBF_M_R
1113,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1114,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1115,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1116,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1117,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1118,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1119,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1120,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1121,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1122,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1123,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1124,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1125,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Water
1126,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1127,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Water
1128,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
1129,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Forest
1130,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1131,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Forest
1132,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1133,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
1134,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1135,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Bareland
1136,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
1137,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1138,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Forest
1139,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1140,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
1141,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
1142,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1143,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1144,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1145,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1146,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1147,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
1148,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1149,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1150,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1151,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1152,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1153,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1154,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1155,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1156,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1157,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1158,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1159,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1160,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1161,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1162,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1163,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1164,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1165,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1166,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1167,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1168,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1169,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
1170,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1171,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1172,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1173,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1174,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1175,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
1176,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1177,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
1178,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1179,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1180,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1181,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1182,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1183,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1184,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1185,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1186,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1187,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1188,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1189,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1190,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1191,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1192,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1193,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1194,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1195,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1196,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1197,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1198,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1199,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
1200,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
1201,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1202,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1203,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1204,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1205,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1206,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
1207,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1208,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1209,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
1210,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Water
1211,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1212,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1213,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1214,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1215,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1216,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1217,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1218,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1219,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1220,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1221,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1222,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1223,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
1224,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
1225,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1226,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1227,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1228,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1229,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1230,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1231,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1232,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1233,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1234,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1235,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1236,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1237,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1238,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
1239,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1240,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1241,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
1242,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1243,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
1244,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1245,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1246,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1247,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1248,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
1249,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1250,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1251,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1252,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1253,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1254,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1255,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1256,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1257,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1258,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1259,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1260,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1261,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1262,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1263,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1264,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1265,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1266,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1267,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1268,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1269,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1270,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
1271,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1272,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1273,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1274,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1275,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1276,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1277,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1278,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1279,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1280,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1281,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1282,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
1283,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1284,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1285,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1286,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
1287,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1288,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1289,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1290,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
1291,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1292,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
1293,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1294,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1295,Forest,Water,Wetland,Water,Wetland,Water,Forest,Bareland
1296,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1297,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1298,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1299,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1300,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1301,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1302,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1303,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1304,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1305,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1306,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
1307,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1308,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1309,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
1310,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1311,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1312,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1313,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
1314,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1315,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1316,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1317,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1318,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1319,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1320,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1321,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1322,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1323,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
1324,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
1325,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1326,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1327,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1328,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1329,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1330,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1331,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1332,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
1333,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1334,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1335,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
1336,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1337,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Water
1338,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
1339,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
1340,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1341,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Water
1342,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
1343,Forest,Water,Built-up,Water,Non_Wetland,NULL,Wetland,Water
1344,Forest,Water,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
1345,Forest,Water,Built-up,Water,Non_Wetland,NULL,Water,Forest
1346,Forest,Water,Built-up,Water,Non_Wetland,NULL,Forest,Forest
1347,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1348,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
1349,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
1350,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
1351,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Forest
1352,Forest,Water,Built-up,Water,Non_Wetland,Forest,Forest,Forest
1353,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1354,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1355,Forest,Water,Water,NULL,Water,NULL,Water,Water
1356,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1357,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1358,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1359,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
1360,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
1361,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
1362,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
1363,Forest,Water,Water,NULL,Water,Water,Wetland,Bareland
1364,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1365,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1366,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1367,Forest,Water,Water,NULL,Water,Water,Water,Bareland
1368,Forest,Water,Water,NULL,Water,Water,Water,Water
1369,Forest,Water,Water,NULL,Water,Water,Water,Forest
1370,Forest,Water,Water,NULL,Water,Water,Forest,Bareland
1371,Forest,Water,Water,NULL,Water,Water,Forest,Water
1372,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1373,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1374,Forest,Water,Water,NULL,Water,Forest,Water,Water
1375,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1376,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1377,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1378,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1379,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1380,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1381,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1382,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1383,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
1384,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1385,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1386,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
1387,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1388,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1389,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1390,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1391,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1392,Forest,Water,Water,Water,Water,NULL,Water,Water
1393,Forest,Water,Water,Water,Water,NULL,Water,Forest
1394,Forest,Water,Water,Water,Water,NULL,Forest,Water
1395,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1396,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1397,Forest,Water,Water,Water,Water,Wetland,Water,Water
1398,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1399,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
1400,Forest,Water,Water,Water,Water,Bareland,Water,Forest
1401,Forest,Water,Water,Water,Water,Bareland,Forest,Water
1402,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1403,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
1404,Forest,Water,Water,Water,Water,Water,Wetland,Water
1405,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1406,Forest,Water,Water,Water,Water,Water,Water,Grassland
1407,Forest,Water,Water,Water,Water,Water,Water,Bareland
1408,Forest,Water,Water,Water,Water,Water,Water,Water
1409,Forest,Water,Water,Water,Water,Water,Water,Forest
1410,Forest,Water,Water,Water,Water,Water,Forest,Grassland
1411,Forest,Water,Water,Water,Water,Water,Forest,Bareland
1412,Forest,Water,Water,Water,Water,Water,Forest,Water
1413,Forest,Water,Water,Water,Water,Water,Forest,Forest
1414,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1415,Forest,Water,Water,Water,Water,Forest,Water,Water
1416,Forest,Water,Water,Water,Water,Forest,Water,Forest
1417,Forest,Water,Water,Water,Water,Forest,Forest,Water
1418,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1419,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1420,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1421,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1422,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1423,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1424,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1425,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1426,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1427,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1428,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1429,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1430,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1431,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1432,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1433,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1434,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1435,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1436,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1437,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1438,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1439,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1440,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1441,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
1442,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1443,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1444,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1445,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1446,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1447,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1448,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Bareland
1449,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1450,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1451,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1452,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1453,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
1454,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1455,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1456,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1457,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1458,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1459,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1460,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1461,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1462,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1463,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1464,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1465,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1466,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1467,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1468,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1469,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1470,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1471,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1472,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1473,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1474,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
1475,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
1476,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1477,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1478,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1479,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1480,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1481,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1482,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1483,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
