Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWL_M_R
1329,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1331,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1332,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1333,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1334,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1337,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1338,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1339,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1340,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1341,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1342,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1343,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1344,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1345,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1347,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1349,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1350,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1351,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1352,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1353,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1354,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1355,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1356,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1357,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1359,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1360,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1361,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1362,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1363,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1364,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1365,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
1366,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1367,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1369,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1370,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1372,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1373,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1374,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1375,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1376,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1377,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1378,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1379,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1381,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1382,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1383,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1384,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1385,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1386,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1387,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1388,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1390,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1391,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1392,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1394,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1395,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1396,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1397,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1398,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1399,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1401,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1402,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1403,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1404,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1405,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1406,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1407,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1408,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1409,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1410,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1411,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1412,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1413,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1414,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1415,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1416,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1417,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1418,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1419,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1420,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1421,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1422,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1425,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1427,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1428,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1429,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1430,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1431,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1432,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1433,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1434,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1435,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1436,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1437,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1438,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1439,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1440,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1441,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1442,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1443,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1444,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1445,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1446,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1447,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1448,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1449,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1450,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1451,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1452,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1453,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1454,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1455,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1456,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1457,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1458,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1459,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1460,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1461,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1462,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1463,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1464,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1465,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1467,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1468,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1469,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1472,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1473,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1474,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1475,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1476,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1477,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1478,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1480,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1481,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1482,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1483,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1484,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1485,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1486,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1487,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1488,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1489,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1490,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1491,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1492,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1494,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1495,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1496,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1497,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1498,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1499,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1500,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1501,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1502,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1503,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1504,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1505,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1506,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1507,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1508,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1509,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1510,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1511,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1512,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1513,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1514,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1515,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1516,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1517,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1518,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1519,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1520,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1521,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1522,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1523,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1524,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1525,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1526,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1527,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1528,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1530,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1531,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1532,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1533,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1534,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1535,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1536,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1537,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1538,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1539,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1540,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1541,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1542,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1543,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1544,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1545,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1546,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1547,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1548,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1549,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1550,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1551,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1552,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1553,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1554,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1555,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1556,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1557,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1558,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1559,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1560,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1561,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1562,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1563,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1564,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1565,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1566,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1567,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1568,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1569,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1570,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1571,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1572,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1573,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1575,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1576,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1577,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1578,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1579,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1580,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1581,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1582,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1583,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1584,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1585,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1586,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1587,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1588,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1589,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1590,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1591,Water,NULL,Water,Water,Water,NULL,NULL,Water
1592,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1593,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1594,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1595,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1597,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1598,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1599,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1600,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1601,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1602,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1603,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1604,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1605,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1606,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1607,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1608,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1609,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1610,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1611,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1612,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1613,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1614,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1615,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1616,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1617,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1618,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1619,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1620,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1621,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1622,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1623,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1624,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1625,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1626,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1627,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1628,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1629,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1630,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1631,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1632,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1633,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1634,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1635,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1636,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1637,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1638,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1639,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1640,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1641,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1642,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1643,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1644,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1645,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1646,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1647,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1648,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1649,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1650,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1651,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1652,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1653,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1654,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1655,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1656,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1657,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1658,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1659,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1660,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1661,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1662,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1663,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1664,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1665,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1666,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1667,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1668,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1669,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1670,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
