Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZT_M_R
334,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
335,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
336,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
337,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
338,NULL,Bareland,Forest,Water,Non_Wetland,Built-up,Built-up,Water
339,NULL,Bareland,Forest,Water,Non_Wetland,Built-up,Water,Grassland
340,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
341,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
342,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
343,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
344,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
345,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
346,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
347,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
348,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
349,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
350,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
351,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
352,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
353,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Forest
354,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Forest
355,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Water
356,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Bareland,Built-up
357,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Grassland
358,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Forest
359,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
360,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
361,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
362,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
363,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
364,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
365,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
366,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
367,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
368,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Water
369,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
370,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
371,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
372,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
373,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
374,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
375,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
376,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
377,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
378,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
379,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
380,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
381,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
382,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
383,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
384,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
385,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
386,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
387,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
388,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
389,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
390,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
391,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
392,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
393,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
394,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
395,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
396,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
397,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
398,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Water
399,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
400,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
401,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
402,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
403,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Water
404,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
405,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
406,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
407,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
408,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
409,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
410,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Water
411,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
412,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Grassland
413,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
414,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
415,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
416,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
417,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
418,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
419,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
420,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
421,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
422,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
423,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
424,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
425,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
426,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
427,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
428,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
429,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
430,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
431,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Water
432,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
433,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
434,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Water
435,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Water
436,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
437,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
438,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
439,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Water
440,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Grassland
441,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Built-up
442,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Water
443,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
444,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
445,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Built-up
446,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
447,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
448,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Grassland
449,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Water
450,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Forest
451,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Water,Water
452,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Water,Forest
453,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
454,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
455,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
456,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
457,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
458,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
459,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
460,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
461,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
462,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
463,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
464,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
465,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
466,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
467,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
468,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
469,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
470,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Forest
471,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Water
472,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Wetland,Forest
473,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
474,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
475,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
476,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Water
477,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Water,Water
478,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
479,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
480,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Water,Water
481,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Water,Forest
482,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
483,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
484,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
485,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
486,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
487,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
488,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
489,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Water
490,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
491,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
492,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
493,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
494,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
495,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
496,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
497,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
498,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
499,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
500,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
501,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
502,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
503,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
504,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
505,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
506,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
507,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
508,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
509,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
510,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
511,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
512,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
513,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
514,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
515,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
516,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Built-up
517,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
518,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
519,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
520,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
521,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
522,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
523,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
524,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Forest
525,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
526,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
527,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
528,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Grassland
529,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Built-up
530,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Forest
531,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
532,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
533,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
534,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
535,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
536,NULL,Built-up,Water,NULL,Water,Grassland,Built-up,Built-up
537,NULL,Built-up,Water,NULL,Water,Grassland,Built-up,Forest
538,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
539,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Water
540,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Forest
541,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
542,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
543,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Water
544,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
545,NULL,Built-up,Water,NULL,Water,Built-up,Water,Water
546,NULL,Built-up,Water,NULL,Water,Water,Bareland,Water
547,NULL,Built-up,Water,Non_Water,Water,Grassland,Grassland,Grassland
548,NULL,Built-up,Water,Non_Water,Water,Grassland,Water,Grassland
549,NULL,Built-up,Water,Non_Water,Water,Bareland,Bareland,Water
550,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Grassland
551,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Water
552,NULL,Built-up,Water,Non_Water,Water,Built-up,Wetland,Built-up
553,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Water
554,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Forest
555,NULL,Built-up,Water,Non_Water,Water,Built-up,Water,Built-up
556,NULL,Built-up,Water,Non_Water,Water,Built-up,Water,Water
557,NULL,Built-up,Water,Non_Water,Water,Water,Water,Water
558,NULL,Built-up,Water,Water,Water,Grassland,Water,Water
559,NULL,Built-up,Water,Water,Water,Bareland,Wetland,Water
560,NULL,Built-up,Water,Water,Water,Bareland,Wetland,Forest
561,NULL,Built-up,Water,Water,Water,Bareland,Bareland,Grassland
562,NULL,Built-up,Water,Water,Water,Bareland,Water,Water
563,NULL,Built-up,Water,Water,Water,Built-up,Bareland,Grassland
564,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Grassland
565,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
566,NULL,Built-up,Water,Water,Water,Built-up,Water,Water
567,NULL,Built-up,Water,Water,Water,Water,Water,Water
568,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
569,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
570,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
571,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
572,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
573,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
574,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
575,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
576,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
577,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
578,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
579,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
580,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
581,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
582,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
583,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
584,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
585,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
586,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
587,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
588,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
589,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
590,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
591,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Water
592,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
593,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
594,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
595,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
596,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
597,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
598,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
599,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
600,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
601,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Forest
602,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
603,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
604,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
605,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
606,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
607,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
608,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
609,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
610,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
611,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
612,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
613,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
614,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
615,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
616,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Water,Forest
617,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
618,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
619,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
620,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Grassland
621,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Wetland,Forest
622,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Grassland
623,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Water
624,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Forest
625,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Grassland
626,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Water
627,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Forest
628,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
629,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Water
630,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Forest
631,NULL,Built-up,Forest,Water,Non_Wetland,Water,Water,Grassland
632,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
633,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
634,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Water
635,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
636,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
637,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
638,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
639,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
640,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
641,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
642,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
643,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
644,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
645,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
646,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
647,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
648,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Water
649,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
650,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
651,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
652,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
653,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
654,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
655,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
656,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
657,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
658,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
659,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
660,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
661,NULL,Water,Grassland,Water,Non_Wetland,Built-up,Bareland,Grassland
662,NULL,Water,Grassland,Water,Non_Wetland,Built-up,Bareland,Water
