Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRC_M_R
327,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
328,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
329,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
330,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
331,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
332,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
333,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
334,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
335,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
336,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
338,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
339,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
340,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
341,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
342,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
343,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
344,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
345,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
346,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
347,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
348,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
349,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
350,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
351,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
352,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
353,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
354,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
355,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
356,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
357,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
358,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
359,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
360,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
361,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
362,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
363,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
364,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
365,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
366,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
368,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
369,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
370,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
371,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
372,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
373,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
374,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
375,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
376,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
377,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
378,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
379,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
380,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
381,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
382,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
383,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
384,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
385,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
386,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
387,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
388,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
389,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
390,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
391,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
392,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
393,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
394,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
395,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
396,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
397,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
398,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
399,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
401,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
402,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
403,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
404,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
405,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
406,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
407,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Forest,Grassland
408,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
409,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
410,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
411,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
412,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
413,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
414,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
415,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
416,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
417,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
418,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
419,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
420,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
421,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
422,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
423,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
424,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
425,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
426,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
427,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
428,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
430,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
431,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
432,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
433,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
434,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
435,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
436,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
437,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
438,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
439,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
440,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
441,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
442,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
443,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
444,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
445,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
446,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
448,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
449,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
450,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
451,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
454,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
455,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
456,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
458,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
459,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
460,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
461,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
462,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
463,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
464,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
465,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
466,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
467,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
471,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
474,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
476,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
477,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
480,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
482,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
483,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
486,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
488,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
490,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
491,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
496,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
497,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
498,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
499,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
500,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
501,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
502,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
503,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
504,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
505,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
506,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
507,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
508,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
509,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
510,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
511,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
512,NULL,NULL,Water,NULL,Water,Wetland,Forest,Grassland
513,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
514,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
515,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
516,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
517,NULL,NULL,Water,NULL,Water,Water,Forest,Grassland
518,NULL,NULL,Water,NULL,Water,Water,Forest,Water
519,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
520,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
521,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
522,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Forest
523,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
524,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
525,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
526,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
527,NULL,NULL,Water,Non_Water,Water,Water,Water,Forest
528,NULL,NULL,Water,Non_Water,Water,Water,Forest,Grassland
529,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
530,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
531,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
532,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
533,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
534,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
535,NULL,NULL,Water,Water,Water,Wetland,Water,Water
536,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
537,NULL,NULL,Water,Water,Water,Wetland,Forest,Grassland
538,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
539,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
540,NULL,NULL,Water,Water,Water,Water,Grassland,Wetland
541,NULL,NULL,Water,Water,Water,Water,Grassland,Water
542,NULL,NULL,Water,Water,Water,Water,Grassland,Forest
543,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
544,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
545,NULL,NULL,Water,Water,Water,Water,Wetland,Water
546,NULL,NULL,Water,Water,Water,Water,Bareland,Grassland
547,NULL,NULL,Water,Water,Water,Water,Water,Grassland
548,NULL,NULL,Water,Water,Water,Water,Water,Wetland
549,NULL,NULL,Water,Water,Water,Water,Water,Water
550,NULL,NULL,Water,Water,Water,Water,Forest,Grassland
551,NULL,NULL,Water,Water,Water,Water,Forest,Wetland
552,NULL,NULL,Water,Water,Water,Water,Forest,Water
553,NULL,NULL,Water,Water,Water,Water,Forest,Forest
554,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
556,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
558,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
560,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
562,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
565,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
566,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
567,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
568,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
570,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
571,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
572,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
574,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
575,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
576,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
577,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
578,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
580,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
581,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
582,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
584,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
585,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
587,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
588,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
589,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
590,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
591,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
595,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
596,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
597,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
598,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
599,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
601,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
603,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
607,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
609,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
610,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
612,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
615,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
616,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
617,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
618,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
619,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
620,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
621,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
622,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
623,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
624,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
625,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
626,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
627,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
628,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
629,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
630,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
631,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
632,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
633,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
634,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
635,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
636,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
637,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
638,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
639,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
640,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
641,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
642,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
643,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
645,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
646,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
647,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
648,NULL,Cropland,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
649,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
650,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
651,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
652,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
654,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
655,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
656,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
657,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
658,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
659,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
660,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
661,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
662,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
663,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
664,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
665,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
666,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
667,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
668,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
669,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
670,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
671,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
672,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
673,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
