Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKH_M_R
341,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
342,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Water
343,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
344,NULL,Wetland,Water,Water,Water,NULL,NULL,Grassland
345,NULL,Wetland,Water,Water,Water,NULL,NULL,Wetland
346,NULL,Wetland,Water,Water,Water,NULL,NULL,Bareland
347,NULL,Wetland,Water,Water,Water,NULL,NULL,Water
348,NULL,Wetland,Water,Water,Water,NULL,NULL,Forest
349,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
350,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
351,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
352,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
353,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
354,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
355,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
356,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
358,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
359,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
360,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
361,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
362,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
363,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
364,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
365,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
366,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
367,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
368,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
369,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
371,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
372,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
373,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
374,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
375,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
376,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
377,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
378,NULL,Bareland,Water,Water,Water,NULL,NULL,Grassland
379,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
380,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
381,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
382,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
384,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
385,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
386,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
387,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
388,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
389,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
390,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
391,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
393,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
394,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
395,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
396,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
397,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
398,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
399,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
400,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
402,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
403,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
404,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
405,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
406,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
407,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
409,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
410,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
411,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
412,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
413,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
414,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
416,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
417,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
418,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
419,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
420,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
421,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
422,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
423,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
424,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
425,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
426,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
427,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
428,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
429,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
430,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
431,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
432,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
433,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
434,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
435,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
436,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
437,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
438,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
439,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
440,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
441,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
442,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
443,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
444,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
445,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
446,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
447,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
448,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
449,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
450,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
451,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
452,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
453,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
454,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
455,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
456,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
457,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
458,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
459,NULL,Water,Water,Water,Water,NULL,NULL,Water
460,NULL,Water,Water,Water,Water,NULL,NULL,Forest
461,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
462,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
463,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
464,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
465,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
466,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
467,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
468,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
469,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
470,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
471,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
472,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
473,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
474,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
475,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
476,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
477,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
478,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
479,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
480,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
481,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
482,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
483,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
484,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
486,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
487,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
488,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
489,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
490,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
491,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
492,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
493,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
494,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
495,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
496,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
497,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
498,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
499,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
500,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
501,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
502,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
503,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
504,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
505,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
506,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
507,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
508,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
509,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
510,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
511,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
512,NULL,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
513,NULL,Forest,Water,NULL,Water,NULL,NULL,Wetland
514,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
515,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
516,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
517,NULL,Forest,Water,Water,Water,NULL,NULL,Wetland
518,NULL,Forest,Water,Water,Water,NULL,NULL,Bareland
519,NULL,Forest,Water,Water,Water,NULL,NULL,Water
520,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
521,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
522,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
523,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
524,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
525,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
526,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
527,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
528,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
529,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
530,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
531,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
532,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
533,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
534,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
535,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
536,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
537,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
538,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
539,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
540,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
541,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
542,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
543,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
544,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
545,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
546,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
547,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
548,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
549,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
550,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
551,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
552,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
553,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
554,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
555,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
556,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
557,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
558,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
559,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
560,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
561,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
562,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
563,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
564,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
565,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
566,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
567,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
568,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
569,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
570,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
571,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
572,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
573,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
574,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
575,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
576,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
577,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
578,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
579,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
580,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
581,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
582,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
583,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
584,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
585,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
586,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
587,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
588,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
589,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
590,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
591,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
592,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
593,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
594,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
595,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
596,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
597,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
598,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
599,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
600,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
601,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
602,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
603,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
604,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
605,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
606,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
607,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
608,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
609,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
610,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
611,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
612,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
613,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
614,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
615,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
616,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
617,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
618,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
619,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
620,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
621,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
622,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
623,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
624,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
625,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
626,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
627,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
628,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
629,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
630,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
631,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
632,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
633,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
634,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
635,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
636,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
637,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
639,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
640,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
641,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
642,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
643,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
644,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
645,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
646,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
647,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
648,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
649,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
650,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
651,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
652,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
653,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
654,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
655,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
656,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
657,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
658,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
659,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
660,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
661,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
662,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
663,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
664,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
665,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
666,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
667,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
668,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
669,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
670,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
671,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
672,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
673,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
674,Grassland,NULL,Water,Water,Water,NULL,NULL,NULL
675,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
676,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
677,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
678,Grassland,NULL,Water,Water,Water,NULL,NULL,Bareland
679,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
680,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
681,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
682,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
683,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
684,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
685,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
686,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
687,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
688,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
689,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
690,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
691,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
