Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R
1353,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1354,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1355,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1356,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1357,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1358,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1360,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1361,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1362,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1363,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1365,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1366,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1367,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1368,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1369,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1370,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1371,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1372,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1373,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1374,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1375,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1376,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1378,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1379,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1380,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1381,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1382,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1383,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1384,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1386,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1387,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1388,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1389,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1390,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1391,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1392,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1393,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1394,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1395,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1396,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1397,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1398,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1400,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1401,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1402,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1403,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1405,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1406,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1407,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1408,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1409,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1410,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1411,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1412,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1413,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1414,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1415,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1416,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1417,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1418,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1419,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1420,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1421,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1422,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1423,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1424,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1425,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1426,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1427,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1428,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1429,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1430,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1431,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1432,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1433,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1434,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1435,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1436,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1437,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1438,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1439,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1440,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1441,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1442,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1443,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1444,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1445,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1446,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1447,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1448,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1449,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1450,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1451,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1452,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1453,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1454,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1455,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1456,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1457,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1458,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1459,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1460,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1461,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1462,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1463,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1464,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1465,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1466,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1467,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1468,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1469,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1470,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1472,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1473,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1474,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1475,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1476,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1477,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1478,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1480,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1481,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1482,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1483,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1484,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1485,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1486,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1487,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1489,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1490,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1491,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1492,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1493,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1494,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1495,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1496,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1497,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1499,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1500,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1501,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1502,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1503,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1504,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1505,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1506,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1507,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1508,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1509,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1510,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1511,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1512,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1513,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1514,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1515,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1516,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1517,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1518,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1519,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1520,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1521,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1522,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1523,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1524,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1525,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1526,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1527,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1528,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1529,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1530,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1531,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1532,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1533,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1534,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1535,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1536,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1537,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1538,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1539,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1540,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1541,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1542,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1543,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1544,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1545,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1546,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1547,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1548,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1549,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1550,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1551,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1552,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1553,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1554,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1555,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1556,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1557,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1558,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1559,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1560,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1561,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1562,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1563,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1564,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1565,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1566,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1567,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1568,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1569,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1570,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1571,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1572,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1573,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1574,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1575,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1576,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1577,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1578,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1579,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1580,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1581,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1582,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1583,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1584,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1585,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1586,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1587,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1589,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1590,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1591,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1592,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1593,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1594,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1595,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1597,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1598,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1599,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1600,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1601,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1603,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1604,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1605,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1606,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1607,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1608,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1609,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1610,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1611,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1612,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1613,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1614,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1615,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1616,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1617,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1618,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1619,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1620,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1621,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1623,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1624,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1625,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1626,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1627,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1628,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1629,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1630,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1631,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1633,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1634,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1635,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1636,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1637,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1638,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1639,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1640,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1641,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1642,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1643,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1644,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1645,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1646,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1647,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1648,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1649,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1650,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1651,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1652,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1653,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1654,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1655,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1656,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1657,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1658,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1659,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1660,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1661,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1662,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1663,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1664,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1665,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1666,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1667,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1668,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1669,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1670,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1671,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1672,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
