Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R
329,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
330,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Bareland
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,NULL
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,NULL
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
349,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
350,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
351,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
352,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
353,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
354,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
355,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
356,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
357,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
358,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Cropland
359,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
360,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
361,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
362,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
363,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
364,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
366,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
367,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
368,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
369,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
370,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
371,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Bareland
372,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
373,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
374,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
375,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
376,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
377,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
379,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
380,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
381,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
382,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
383,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
384,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
385,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
386,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
387,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
388,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
389,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
390,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
391,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
392,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
393,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
394,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
395,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
396,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
397,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
398,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
399,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
400,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
401,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
402,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
403,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
404,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
405,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
406,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
407,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
408,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
409,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
410,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
411,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
412,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
413,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
414,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
415,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
416,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
417,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
418,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
419,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
420,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,NULL
421,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
422,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
423,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
424,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Water,Grassland
425,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
426,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
427,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
428,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
429,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,NULL
430,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
431,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
432,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
433,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
434,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
435,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
436,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
437,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Cropland
438,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
439,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
440,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
441,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
442,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
443,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Cropland
444,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
445,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
446,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
447,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
448,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
449,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
450,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
451,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
452,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
453,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
458,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
459,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
467,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
474,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
475,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
480,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
482,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
485,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
491,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
492,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
659,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
660,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
661,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
