Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKJ_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Cropland
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
465,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
466,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
467,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
468,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
469,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
470,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
471,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
472,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
473,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
474,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
475,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
476,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
477,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
478,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
479,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
480,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
481,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
482,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,NULL
483,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
484,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
485,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
486,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
487,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
488,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
489,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
490,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
491,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
492,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,NULL
493,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
494,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
495,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
496,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
497,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
498,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
499,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
500,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
501,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
502,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
503,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
504,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
505,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
507,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
512,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
513,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
514,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
515,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
516,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
518,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
524,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
525,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
528,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
530,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
532,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
533,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
537,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
541,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
544,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
545,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
546,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
548,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
551,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
555,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
556,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
557,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
558,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
560,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
561,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
562,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
563,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
565,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
567,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
570,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
571,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,NULL
573,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
575,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
576,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
578,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
579,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
581,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
582,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
596,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
599,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
600,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
615,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
625,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
626,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
627,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
631,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
632,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
633,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
637,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
