Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R
333,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
334,NULL,Bareland,Water,NULL,Water,NULL,NULL,Grassland
335,NULL,Bareland,Water,NULL,Water,NULL,NULL,Bareland
336,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
337,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
338,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
339,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
340,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
341,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
342,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
343,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
344,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
345,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
346,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
347,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
348,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
350,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
351,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
352,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
353,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
354,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
355,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
356,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
357,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
358,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
359,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
360,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
361,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
362,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
363,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
364,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
365,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
366,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
367,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
368,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
369,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
370,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
371,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
372,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
373,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
374,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
375,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
376,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
377,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
378,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
379,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
380,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
381,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
382,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
384,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
385,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
386,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
387,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
388,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
389,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
390,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
392,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
393,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
394,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
395,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
396,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
397,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
398,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
399,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
400,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
401,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
402,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
404,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
405,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
406,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
407,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
408,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
409,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
410,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
411,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
412,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
413,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
414,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
415,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
416,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
417,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
418,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
419,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
420,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
421,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
422,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
423,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
424,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
425,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
426,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
427,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
428,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
429,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
430,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
431,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
432,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
433,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
434,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
435,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
436,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
437,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
438,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
439,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
440,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
441,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
442,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
443,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
444,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
445,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
446,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
447,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
448,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
449,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
450,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
451,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
453,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
454,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
455,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
456,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
457,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
458,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
459,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
460,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
461,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
462,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
463,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
464,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
465,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
466,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
467,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
468,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
469,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
470,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
471,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
472,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
473,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
474,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
475,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
476,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
477,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Cropland
478,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
479,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
480,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
481,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
482,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
483,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
484,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
485,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
486,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
487,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
488,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
489,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
490,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
491,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
492,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
493,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
494,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
495,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
496,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
497,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
498,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
499,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
500,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
501,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
502,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
503,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
504,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
505,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
506,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
507,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
508,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
509,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
510,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
511,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
512,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
513,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
514,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
515,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
516,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
517,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
518,NULL,Water,Water,NULL,Water,NULL,NULL,Water
519,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
520,NULL,Water,Water,Water,Water,NULL,NULL,Water
521,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
522,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
523,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
524,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
525,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
526,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
527,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
528,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
529,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
530,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
531,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
532,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
533,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
534,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
535,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
536,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
537,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
538,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
539,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
540,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
541,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
542,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
543,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
544,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
545,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
546,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
547,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
548,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
549,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
550,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
551,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
552,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
553,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
554,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
555,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
556,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
557,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
558,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
559,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
560,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
561,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
562,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
563,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
564,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
565,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
566,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
567,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
568,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
569,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
570,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
571,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
572,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
573,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
574,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
575,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
576,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
577,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
578,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
579,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
580,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
581,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
582,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
583,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
584,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
585,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
586,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
587,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
588,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
589,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
590,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
591,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
592,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
593,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
594,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
595,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
596,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
597,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
598,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
599,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
600,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
601,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
602,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
603,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
604,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
605,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
606,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
607,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
608,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
609,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
610,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
611,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
612,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
613,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
614,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
615,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
616,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
617,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
618,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
619,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
620,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
621,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
622,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
623,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
624,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
625,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
626,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
627,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
629,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
630,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
631,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
632,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
633,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
634,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
635,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
636,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
637,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
638,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
639,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
640,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
641,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
642,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
643,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
644,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
645,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
646,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
647,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
648,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
649,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
650,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
651,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
652,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
653,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
654,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
655,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
656,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
657,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
658,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
659,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
660,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
661,Grassland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
662,Grassland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
663,Grassland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
664,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
665,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
666,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
668,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
669,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
670,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
671,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
672,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
