Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTN_M_R
327,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
328,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
329,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
330,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
331,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
332,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
333,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
334,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
335,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
336,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
337,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
338,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
340,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
341,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
342,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
343,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
344,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
345,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
346,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
347,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
348,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
349,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
351,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
353,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
355,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
356,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
358,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
359,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
360,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
361,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
362,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
363,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
364,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
365,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
366,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
367,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
368,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
369,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
370,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
371,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
372,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
373,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
374,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
375,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
376,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
377,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
378,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
379,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
380,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
381,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
382,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
383,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
384,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
385,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
386,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
387,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
388,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
389,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
390,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
391,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
392,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
393,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
394,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
395,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
396,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
397,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
398,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
399,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
401,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
402,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
403,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
404,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
405,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
406,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
407,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
408,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
409,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
410,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
411,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
412,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
413,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
414,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
415,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
416,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
417,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
418,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
419,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
420,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
421,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
422,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
431,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
432,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
433,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
434,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
435,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
436,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
437,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
438,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
439,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
440,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
441,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
442,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
443,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
444,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
445,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
446,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
447,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
448,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
449,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
450,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
451,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
452,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
453,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
454,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
455,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
456,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
457,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
458,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
459,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
460,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
461,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
462,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
463,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
464,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
465,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
466,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
467,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
468,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
469,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
470,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
471,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
472,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
473,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
474,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
475,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
476,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
477,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
478,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
479,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
480,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
481,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
482,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
483,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
484,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
485,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
486,NULL,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
487,NULL,Water,Wetland,Water,Wetland,NULL,Wetland,Water
488,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
489,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
490,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
491,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
492,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
493,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
494,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
495,NULL,Water,Water,Water,Water,Water,Water,Forest
496,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
497,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
498,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
499,NULL,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
500,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
501,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
502,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
503,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
504,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
505,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
506,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
507,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
508,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
509,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
510,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
511,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
512,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
513,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
514,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
515,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
516,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
517,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
518,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
519,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
520,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
521,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
522,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
523,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
524,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
525,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
526,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
527,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
528,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
529,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
530,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
531,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
532,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
533,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
534,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
535,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
536,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
538,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
539,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
540,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
541,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
542,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
543,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
544,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
545,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
546,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
547,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
548,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
549,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
550,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
551,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
552,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
553,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
554,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
555,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
556,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
557,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
558,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
559,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
560,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
561,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
562,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
563,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
564,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
565,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
566,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
567,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
568,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
569,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
570,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
571,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
572,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
573,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
574,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
575,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
576,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
577,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
578,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
579,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
580,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
581,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
582,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
583,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
584,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
585,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
586,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
587,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
588,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
589,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
590,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
591,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
592,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
593,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
594,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
595,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
596,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
597,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
598,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
599,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
600,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
601,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
602,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
603,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
604,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
605,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
606,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
607,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
608,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
609,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
610,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
611,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
612,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
613,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
614,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
615,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
616,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
617,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
618,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
619,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
620,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
621,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
622,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
623,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
624,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
625,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
626,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
627,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
628,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
629,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
630,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
631,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
632,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
633,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
634,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
635,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
636,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
637,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
638,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
639,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
640,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
641,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
642,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
643,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
644,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
645,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
646,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
647,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
648,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
649,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
650,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
651,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
652,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
653,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
654,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
655,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
656,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
657,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
