Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCJ_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Cropland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
509,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
510,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
511,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
512,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
513,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
514,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
515,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
516,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
517,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
518,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
519,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
520,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
521,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
522,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
523,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
524,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
526,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
527,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
528,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
529,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
530,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
532,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
533,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
536,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
537,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
538,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
539,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
540,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
541,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
542,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
543,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
544,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
545,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
546,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
547,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
548,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
549,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
550,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
551,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
552,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
553,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
554,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
555,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
556,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
557,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
558,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
559,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
560,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
561,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
562,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
563,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
566,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
567,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
569,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
570,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
573,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
575,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
576,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
578,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
581,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
585,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
587,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
588,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
590,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
591,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
592,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
593,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
594,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
595,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
596,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
598,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
600,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
602,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
603,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
605,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
606,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
607,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
608,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
609,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
610,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
612,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
613,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
614,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
615,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
616,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
617,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
619,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
620,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
621,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
622,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
623,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
624,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
625,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
627,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
628,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
