Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R
328,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
329,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
330,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Bareland
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,NULL
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
349,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
350,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
351,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
352,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
353,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
354,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
355,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
356,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
357,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
358,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
359,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
360,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
361,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
362,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
363,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Bareland
364,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
365,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,NULL
366,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
367,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Cropland
368,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
369,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
370,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,NULL
371,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
372,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Cropland
373,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
374,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
375,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
376,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
377,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
379,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
380,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
381,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
382,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
383,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
384,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
385,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
386,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
387,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
388,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
389,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
390,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
391,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
392,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
393,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,NULL
394,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
395,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Bareland
396,NULL,NULL,NULL,Water,Non_Wetland,NULL,Built-up,Grassland
397,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
398,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
399,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
400,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
401,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
402,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
403,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
404,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
405,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
406,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
407,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
408,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
409,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
410,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
411,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
412,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
413,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
414,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
415,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
416,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
417,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
418,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
419,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
420,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
421,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
422,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
423,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
424,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
425,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
426,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
427,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
428,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
429,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
430,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
431,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
432,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
433,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
434,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
435,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
436,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
437,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
438,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
439,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
440,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
441,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Bareland
442,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
443,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,NULL
444,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
445,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Bareland
446,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Grassland,Bareland
447,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Bareland,Bareland
448,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,NULL
449,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
450,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
451,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
452,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Water
453,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Forest
454,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
455,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
456,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
457,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,NULL
458,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
459,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Cropland
460,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
461,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,NULL
462,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
463,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
464,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
465,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Built-up,Bareland
466,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,NULL
467,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
468,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
469,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
470,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
471,NULL,NULL,NULL,Water,Non_Wetland,Built-up,Built-up,Bareland
472,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
473,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
474,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Cropland
475,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
476,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
477,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
478,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Forest
479,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
480,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
481,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
482,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
483,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Cropland
484,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
485,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
486,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
487,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
488,NULL,NULL,NULL,Water,Non_Wetland,Water,Bareland,Grassland
489,NULL,NULL,NULL,Water,Non_Wetland,Water,Bareland,Wetland
490,NULL,NULL,NULL,Water,Non_Wetland,Water,Bareland,Bareland
491,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
492,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
493,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
494,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
495,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
496,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
497,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,NULL
498,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
499,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
500,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
501,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
502,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
503,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
504,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
505,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
506,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
507,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Wetland
508,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,NULL
509,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Wetland
510,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Water
511,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
512,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
517,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
518,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
519,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
520,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
525,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
526,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
528,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
533,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
534,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
535,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
538,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
551,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Bareland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
659,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
660,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
661,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
662,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
663,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
664,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
