Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
396,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
397,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
398,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
399,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
400,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Wetland
401,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
402,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
403,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
404,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
405,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
406,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
407,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
408,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
409,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
410,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
411,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
412,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
413,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
414,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
415,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
416,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
417,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
418,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
419,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
421,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
426,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
427,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
428,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
429,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
430,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
431,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
435,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
437,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
439,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
440,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
442,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
443,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
444,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
445,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
450,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
451,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
452,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
455,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
457,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
458,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
460,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
461,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
465,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
466,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
467,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
469,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
470,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
475,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
476,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
485,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
486,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
488,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
489,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
490,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Wetland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
493,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
494,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
495,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
496,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
497,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
498,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
503,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
504,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
505,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
507,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
508,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
510,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
511,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
512,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
513,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
521,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
522,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
525,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
526,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
528,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
531,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
533,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
534,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
535,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
536,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
538,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
541,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
544,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
547,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
548,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
549,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
550,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
552,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
553,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
554,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
555,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
556,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
557,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
558,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
559,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
560,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
561,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
562,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
563,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
564,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
565,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Forest,Wetland
566,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Wetland
567,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Shrubland,Wetland
568,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
570,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Wetland
571,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
572,NULL,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Wetland
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
580,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
581,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
582,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
583,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
596,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
599,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
600,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
610,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
614,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
615,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
622,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
624,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
650,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
651,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
654,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
