Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYU_M_R
324,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
325,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
326,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
327,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
328,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
329,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
330,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
331,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
332,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
333,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
334,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
335,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
336,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
337,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
340,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
341,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
342,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
343,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
344,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
345,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
346,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
347,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
348,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
350,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
351,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
352,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
353,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
354,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
355,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
356,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
357,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
358,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
359,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
360,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
361,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
362,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
363,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
364,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
365,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
366,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
367,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
368,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
369,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
370,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
371,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
372,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
373,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
374,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
375,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
376,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
377,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
378,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
379,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
380,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
381,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
383,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
384,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
385,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
386,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
387,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
388,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
390,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
391,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
392,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
393,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
394,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
395,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
396,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
397,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
398,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
399,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
400,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
401,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
402,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
403,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
404,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
405,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
406,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
407,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
408,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
409,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
410,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
411,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
412,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
413,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
414,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
415,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
416,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
417,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
418,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
419,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
420,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
421,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
422,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
423,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
424,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
425,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
426,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
427,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
428,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
429,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
430,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
431,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
432,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
433,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
434,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
435,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
436,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
437,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
438,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
439,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
440,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
441,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
442,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
443,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
444,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
445,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
446,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
447,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Forest
448,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
449,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
450,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
451,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
452,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Bareland
453,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
454,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
455,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
456,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
457,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
458,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
459,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
460,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
461,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
462,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
463,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
464,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
465,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
466,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
467,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
468,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
469,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
470,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
471,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
472,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
473,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
474,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
475,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
476,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
477,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
478,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
479,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
480,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
481,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
482,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
483,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
484,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
485,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
486,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
487,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
488,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
489,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
490,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
491,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
492,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
493,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
494,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
495,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
496,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
497,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
498,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
499,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
500,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
501,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
502,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
503,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
504,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
505,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
506,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
507,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
508,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
509,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
510,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
511,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
512,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
513,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
514,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
515,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
516,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
517,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
518,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
519,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
520,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
521,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
522,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
523,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
524,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
525,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
526,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
527,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
528,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
529,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
530,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
531,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
532,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
533,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
534,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
535,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
536,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
537,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
538,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
539,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
540,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
541,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
542,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
543,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
544,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
545,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
546,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
547,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
548,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
549,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
550,NULL,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
551,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
552,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
553,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
554,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
555,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
556,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
557,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
558,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
559,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
560,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
561,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
562,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
563,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
564,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
565,NULL,NULL,Water,Water,Water,Grassland,Wetland,Wetland
566,NULL,NULL,Water,Water,Water,Grassland,Water,Forest
567,NULL,NULL,Water,Water,Water,Wetland,Grassland,Wetland
568,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
569,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
570,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
571,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
572,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
573,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
574,NULL,NULL,Water,Water,Water,Wetland,Water,Water
575,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
576,NULL,NULL,Water,Water,Water,Bareland,Wetland,Wetland
577,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
578,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
579,NULL,NULL,Water,Water,Water,Water,Water,Grassland
580,NULL,NULL,Water,Water,Water,Water,Water,Wetland
581,NULL,NULL,Water,Water,Water,Water,Water,Water
582,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
583,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
584,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
587,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
591,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
593,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
594,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
595,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
597,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
598,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
599,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
601,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
603,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
607,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
608,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
610,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
611,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
612,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
615,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
617,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
618,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
619,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
620,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
621,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
622,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
623,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
624,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
625,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
626,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
627,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
628,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
629,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
630,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
631,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
632,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
633,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
634,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
635,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
636,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
637,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
638,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
640,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
641,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
642,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
643,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
644,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
645,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
646,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
647,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
648,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
649,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
650,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
651,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
652,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
653,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
654,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
655,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
656,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
657,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
658,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
659,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
660,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
661,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
662,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
663,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
664,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
665,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
666,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
667,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
668,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
669,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
670,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
671,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
672,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
673,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
