Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGH_M_R
1406,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1407,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1408,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1409,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1410,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1411,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1413,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1414,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1415,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1417,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1418,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1420,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1421,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1422,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1423,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1424,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1425,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1426,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1427,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1428,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1429,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1430,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1431,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1432,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1433,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1434,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1435,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1436,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1437,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1438,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1439,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1440,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1441,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1442,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1443,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1444,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1445,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1446,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1447,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1448,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1449,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1450,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1451,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1452,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1453,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1454,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1455,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1456,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1457,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1459,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1460,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1461,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1463,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1464,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1465,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1466,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
1467,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1468,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1469,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1470,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1471,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1472,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1473,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1474,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1475,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1476,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1477,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1478,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1479,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1480,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1481,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1482,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1483,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1484,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1485,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1486,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1487,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1488,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1489,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1490,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1491,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1492,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1493,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1494,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1495,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1496,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1497,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1498,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1499,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1500,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1501,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1502,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1503,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1504,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1505,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1506,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1507,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1508,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1509,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1510,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1511,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1513,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1514,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1515,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1516,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1517,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1518,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1519,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1520,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1521,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1522,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1523,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1524,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1525,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1526,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1527,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1528,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1529,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1530,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1532,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1533,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1534,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1535,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1537,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1538,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1539,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1540,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1541,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1542,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1543,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1544,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1545,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1546,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1547,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1548,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1549,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1550,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1551,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1552,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1553,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1554,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1555,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1556,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1557,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1558,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1559,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1560,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1561,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1562,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1563,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1564,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1565,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1566,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1567,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1568,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1569,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1570,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1571,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1572,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1573,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1574,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1575,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1576,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1577,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1578,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1579,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1580,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1581,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1582,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1583,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1584,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1585,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1586,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1587,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1588,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1589,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1590,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1591,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1592,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1593,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1594,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1595,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1596,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1597,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1598,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1599,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1600,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1601,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1602,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1603,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1604,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1605,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1606,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1607,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1608,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1609,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1610,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
1611,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1612,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1613,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1614,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
1615,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1616,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1617,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1618,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1619,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1620,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
1621,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1622,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1623,Forest,Water,Water,Water,Water,NULL,NULL,Water
1624,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1625,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1626,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1627,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1628,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1630,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1631,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1632,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1633,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1634,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1635,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1636,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1637,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1638,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1639,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1640,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1641,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1642,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1643,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1644,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1645,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1646,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1647,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1648,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1649,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1650,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1651,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1652,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1653,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1654,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1655,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
1656,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1657,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1658,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1659,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1660,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1661,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1662,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1663,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1664,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1665,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1666,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1667,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1668,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1669,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1670,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1671,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1672,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1673,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1674,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1675,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1676,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1677,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1678,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1679,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1680,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1681,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1682,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1683,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1684,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1685,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1686,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1687,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1688,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1689,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1690,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1691,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1692,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1693,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1694,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1695,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1696,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1697,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1698,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1699,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1700,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1701,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1702,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1703,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1704,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1705,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1706,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1707,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1708,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1709,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1710,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1711,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1712,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1713,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1714,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1715,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1716,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1717,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1718,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1719,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1720,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1721,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1722,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1723,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1724,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1725,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1726,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1727,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1728,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1729,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1730,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1731,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1732,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1733,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1734,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1735,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1736,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1737,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1738,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1739,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1740,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1741,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1742,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1743,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1744,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1745,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1746,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1747,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
1748,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1749,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1750,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1751,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
