Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXL_M_R
1335,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1336,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1338,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1339,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1340,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1341,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1342,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1343,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1344,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1345,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1346,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1349,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1350,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1351,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1352,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1353,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1354,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1355,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1356,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1357,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1358,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1359,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1362,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1363,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1365,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1366,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1367,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1368,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1369,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1370,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1372,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1373,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1374,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1375,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1376,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1378,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1379,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1380,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1381,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1382,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1383,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1384,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1385,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1386,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1387,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1388,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1390,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1391,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1392,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1393,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1394,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1395,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1396,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1397,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1398,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1399,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1400,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1401,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1402,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1403,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1404,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1405,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1406,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1407,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1408,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1409,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1410,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1412,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1413,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1414,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1415,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1416,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1417,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1418,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1419,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1420,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1421,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1422,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1423,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1424,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1425,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1426,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1427,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1428,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1429,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1430,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1431,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1432,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1433,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1434,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1435,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1436,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1437,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1438,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1439,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1440,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1441,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1442,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1443,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1444,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1445,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1446,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1447,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1448,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1449,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1450,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1451,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1452,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1453,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1454,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1455,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1456,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1457,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1458,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1459,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1460,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1461,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1462,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1463,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1464,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1465,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1466,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1467,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1468,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1469,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1470,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1471,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1472,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1473,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1474,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1475,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1476,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1477,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
1478,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1479,Water,NULL,Water,Water,Water,NULL,NULL,Water
1480,Water,NULL,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
1481,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1482,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1483,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1484,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1485,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1486,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1487,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1489,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1490,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1491,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1492,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1493,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1494,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1495,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1496,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1497,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1498,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1499,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1500,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1501,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1502,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1503,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1504,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1505,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1506,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1507,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1508,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1509,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1510,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1511,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1512,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1513,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1514,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1515,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1516,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1518,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1519,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1520,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1521,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1522,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1523,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1524,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1525,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1526,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1527,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1528,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1529,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1530,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1531,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1532,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1533,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1534,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1535,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1536,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1537,Water,Wetland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1538,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1539,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1540,Water,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1541,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1542,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1543,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1544,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1545,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1546,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1547,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1548,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1549,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1550,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1551,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1552,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1553,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1554,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1555,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1556,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1557,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1558,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1559,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1560,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1561,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1562,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1564,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1565,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1566,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1567,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1568,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1569,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1570,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1571,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1572,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1573,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1574,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1575,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1576,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1577,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1578,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1579,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1580,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1581,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1582,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1583,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1584,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1585,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1586,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1587,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1588,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1589,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1590,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1591,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1592,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1593,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1594,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1595,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1596,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1597,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1598,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1599,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1600,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1601,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1603,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1604,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1605,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1606,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1607,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1608,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1609,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1610,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1611,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1612,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1613,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1614,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1615,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1616,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1618,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1619,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1620,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1621,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1622,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1623,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1624,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1625,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1626,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1627,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1628,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1629,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1630,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1631,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1632,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1633,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1634,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1635,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1636,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1637,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1638,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1639,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1640,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1641,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1642,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1643,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1644,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1645,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1646,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1647,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1648,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1649,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1650,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1651,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1652,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1653,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1654,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1655,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1656,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1657,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1658,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1659,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1660,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1661,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1662,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1663,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1664,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1665,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1666,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1667,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1668,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1669,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1670,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1671,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1672,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1673,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1674,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1675,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1676,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
