Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NWG_M_R
1026,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1027,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1028,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1029,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1030,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1031,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1032,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1033,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1034,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1035,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1036,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1037,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1038,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1039,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1040,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1041,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1042,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1043,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1044,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1045,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1046,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1047,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1048,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1049,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1050,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1051,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1052,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1053,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1054,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1055,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1056,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1057,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1058,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1059,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1060,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1061,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1062,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1063,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1064,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1065,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1066,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1067,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
1068,Wetland,Forest,Water,Water,Water,NULL,NULL,Bareland
1069,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1070,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1071,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1072,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1073,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1074,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1075,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1076,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1077,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1078,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1079,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1080,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1081,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1082,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1083,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1084,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1085,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1086,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1087,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1088,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1089,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1090,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1091,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1092,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1093,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1094,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1095,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1096,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1097,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1098,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1099,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1100,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1101,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1102,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1103,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1104,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1105,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1106,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1107,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1108,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1109,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1110,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1111,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1112,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1113,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1114,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1115,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1116,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1117,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1118,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1119,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1120,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1121,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1123,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1124,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1125,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1126,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1127,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1128,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1129,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1130,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1131,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1132,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1133,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1134,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1135,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1136,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1137,Bareland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1138,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1139,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1140,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1141,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1142,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1143,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1144,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1145,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1146,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1147,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1148,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1149,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1150,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1151,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1152,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1153,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1154,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1155,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1156,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1157,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1158,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1159,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1160,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1161,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1162,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1163,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1164,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1165,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1166,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1167,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1168,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1169,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1170,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1171,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1172,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1173,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1174,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1175,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1176,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1177,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1178,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1179,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1180,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1181,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1182,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1183,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1184,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1185,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1186,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1187,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1188,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1189,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1190,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1191,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1192,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1193,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1194,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1195,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1196,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1197,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1198,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1199,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1201,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1202,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1203,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1204,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1206,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1207,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1208,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1209,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1210,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1211,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1212,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1213,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1214,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1215,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1216,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1217,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1218,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1219,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1220,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1221,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1222,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1223,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1224,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1225,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1226,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1227,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1228,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1229,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1230,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1231,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1232,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1233,Water,NULL,Wetland,Water,NULL,NULL,NULL,Water
1234,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1235,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1236,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1237,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1238,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1239,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1240,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1241,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1242,Water,NULL,Water,NULL,NULL,NULL,NULL,NULL
1243,Water,NULL,Water,NULL,NULL,NULL,NULL,Water
1244,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1245,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1246,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1247,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1248,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1249,Water,NULL,Water,Water,NULL,NULL,NULL,NULL
1250,Water,NULL,Water,Water,NULL,NULL,NULL,Water
1251,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1252,Water,NULL,Water,Water,Water,NULL,NULL,Water
1253,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1254,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1255,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1256,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1257,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1258,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1260,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1261,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1262,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1263,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1264,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1265,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1267,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1268,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1269,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1270,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1271,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1272,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1273,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1274,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1277,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1278,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1279,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1280,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1281,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1282,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1283,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1284,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1285,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1286,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1287,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1288,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1289,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1290,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1292,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1293,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1294,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1295,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1296,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1297,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1298,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1299,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1300,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1301,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1302,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1303,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1304,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1305,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1306,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1307,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1308,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1309,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1310,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1311,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1312,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1313,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1314,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1315,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1316,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1317,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1318,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1319,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
1320,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1321,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1322,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1323,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1324,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1325,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1326,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1327,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1328,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1329,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1330,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1331,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1332,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1333,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1334,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1335,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1336,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1337,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1338,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1339,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1340,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1341,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1342,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1343,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1344,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1345,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1346,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1348,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1349,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1350,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1351,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1352,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1353,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1354,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1355,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1356,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1357,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1358,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1359,Water,Wetland,Wetland,Water,NULL,NULL,NULL,Water
1360,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1361,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1362,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1363,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1364,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1365,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1366,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1367,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1368,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1369,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1370,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1371,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1372,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
