Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWN_M_R
336,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
337,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
338,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
339,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
341,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
342,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
343,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
344,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
345,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
346,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
347,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
348,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
351,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
352,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
353,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
354,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
355,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
356,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
357,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
358,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
359,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
360,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
361,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
362,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
363,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
364,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
365,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
366,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
367,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
368,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
369,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
370,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
371,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
372,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
373,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
374,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
375,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
376,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
377,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
378,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
379,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
380,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
381,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
382,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
383,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
384,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
385,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
387,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
388,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
389,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
390,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
391,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
392,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
393,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
394,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
395,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
396,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
397,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
398,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
399,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
400,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
401,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
402,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
403,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
404,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
405,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
406,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
407,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
408,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
409,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
410,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
411,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
412,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
413,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
414,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
415,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Water
416,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
417,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
418,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
419,NULL,Built-up,Water,Water,Water,NULL,NULL,Built-up
420,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
421,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
422,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
423,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
424,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
425,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
426,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
427,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
428,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
429,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
430,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
431,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
432,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
433,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
434,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
435,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
436,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
437,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Built-up
438,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
439,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
440,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
441,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
442,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
443,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
444,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
445,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
446,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
447,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
448,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
449,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
450,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
451,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
452,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
453,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
454,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
455,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
456,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
457,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
458,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
459,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
460,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
461,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
462,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
463,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
464,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
465,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
466,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
467,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
468,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
469,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
470,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
471,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
472,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
473,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
474,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
475,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
476,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
477,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
478,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
479,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
480,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
481,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
482,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
483,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
484,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
486,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
487,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
488,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
489,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
490,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
491,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
492,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
493,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
494,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
495,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
496,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
497,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
498,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
499,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
500,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
501,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
502,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
503,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
504,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
505,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
506,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
507,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
508,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
509,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
510,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
511,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
512,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
513,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
514,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
515,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
516,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
517,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
518,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
519,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
520,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
521,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
522,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
523,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
524,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
525,NULL,Water,Water,NULL,Water,NULL,NULL,Water
526,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
527,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
528,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
529,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
530,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
531,NULL,Water,Water,Water,Water,NULL,NULL,Built-up
532,NULL,Water,Water,Water,Water,NULL,NULL,Water
533,NULL,Water,Water,Water,Water,NULL,NULL,Forest
534,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
536,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
537,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
538,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
539,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
541,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
542,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
543,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
544,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
545,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
546,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Built-up
547,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
548,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
549,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
550,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
551,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
552,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
553,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
554,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
555,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
556,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
557,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
558,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
559,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
560,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
561,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
562,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
563,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
564,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
565,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
566,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
567,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
568,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
569,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
570,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
571,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
572,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
573,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
574,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
575,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
576,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
577,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
578,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
579,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
580,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
581,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
582,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
583,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
584,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
585,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
586,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
587,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
588,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
589,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
590,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
591,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
592,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
593,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
594,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
595,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
596,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
597,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
598,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
599,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
600,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
601,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
602,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
603,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
604,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
605,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
606,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
607,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
608,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
609,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
610,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
611,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
612,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
613,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
614,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
615,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
616,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
617,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
618,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
619,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
620,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
621,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
622,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
623,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
624,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
625,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
626,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
627,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
628,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
629,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
630,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
631,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
632,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
633,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
634,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
635,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
636,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
637,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
638,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
639,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
640,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
641,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
642,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
643,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
644,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
645,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
646,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
647,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
648,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
649,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
650,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
651,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
652,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
653,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
654,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
655,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
656,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
657,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
658,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
659,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
660,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
661,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
662,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
663,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
664,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
665,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
666,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
667,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
668,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
669,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
670,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
671,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
672,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
673,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
674,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
675,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
676,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
677,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
678,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
679,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
680,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
681,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
682,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
683,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
684,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
685,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
