Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMT_M_R
15702,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
15703,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
15704,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
15705,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
15706,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15707,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15708,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
15709,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
15710,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15711,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
15712,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
15713,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15714,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
15715,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
15716,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15717,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
15718,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
15719,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
15720,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
15721,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
15722,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
15723,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
15724,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
15725,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
15726,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
15727,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
15728,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
15729,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
15730,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
15731,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
15732,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
15733,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
15734,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15735,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
15736,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15737,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
15738,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
15739,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
15740,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
15741,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
15742,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
15743,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
15744,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
15745,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
15746,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
15747,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
15748,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
15749,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
15750,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
15751,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
15752,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
15753,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
15754,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
15755,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
15756,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15757,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
15758,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
15759,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15760,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
15761,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15762,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15763,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
15764,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
15765,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
15766,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
15767,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
15768,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
15769,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
15770,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
15771,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15772,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
15773,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
15774,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15775,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15776,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15777,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
15778,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
15779,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
15780,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
15781,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
15782,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
15783,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
15784,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
15785,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
15786,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
15787,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
15788,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
15789,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
15790,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
15791,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
15792,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
15793,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
15794,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
15795,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
15796,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
15797,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
15798,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15799,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
15800,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Built-up,Grassland
15801,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Built-up,Forest
15802,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
15803,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
15804,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
15805,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
15806,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
15807,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15808,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15809,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15810,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
15811,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
15812,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
15813,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
15814,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
15815,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
15816,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15817,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15818,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
15819,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
15820,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
15821,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Grassland
15822,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Wetland
15823,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
15824,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
15825,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
15826,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
15827,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
15828,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
15829,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
15830,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
15831,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
15832,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
15833,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Grassland
15834,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
15835,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
15836,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
15837,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
15838,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
15839,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
15840,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
15841,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
15842,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Grassland
15843,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
15844,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Grassland
15845,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
15846,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
15847,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
15848,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
15849,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
15850,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
15851,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
15852,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
15853,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Grassland
15854,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
15855,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
15856,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
15857,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
15858,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
15859,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
15860,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
15861,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
15862,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Wetland
15863,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
15864,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
15865,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
15866,Forest,Built-up,Wetland,NULL,Wetland,Water,Forest,Forest
15867,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
15868,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Grassland
15869,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
15870,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
15871,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
15872,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
15873,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
15874,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
15875,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
15876,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
15877,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
15878,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Wetland
15879,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
15880,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
15881,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
15882,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
15883,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
15884,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
15885,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
15886,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
15887,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Wetland
15888,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
15889,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
15890,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
15891,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
15892,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
15893,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
15894,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
15895,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
15896,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
15897,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
15898,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Grassland
15899,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
15900,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
15901,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
15902,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
15903,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
15904,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
15905,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
15906,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
15907,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
15908,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
15909,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
15910,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
15911,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Wetland,Grassland
15912,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Wetland,Forest
15913,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Bareland,Grassland
15914,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
15915,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
15916,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
15917,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
15918,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
15919,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Built-up,Grassland
15920,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Built-up,Wetland
15921,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland,Wetland
15922,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Wetland
15923,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Grassland
15924,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Forest
15925,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
15926,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Wetland
15927,Forest,Built-up,Wetland,Water,Wetland,Grassland,Water,Forest
15928,Forest,Built-up,Wetland,Water,Wetland,Wetland,Grassland,Wetland
15929,Forest,Built-up,Wetland,Water,Wetland,Wetland,Grassland,Forest
15930,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
15931,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
15932,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Wetland
15933,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
15934,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
15935,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15936,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
15937,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15938,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
15939,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15940,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
15941,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15942,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
15943,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15944,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
15945,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
15946,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
15947,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
15948,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15949,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
15950,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15951,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
15952,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
15953,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
15954,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
15955,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
15956,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
15957,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
15958,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
15959,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
15960,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15961,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
15962,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
15963,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
15964,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
15965,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
15966,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
15967,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
15968,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
15969,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
15970,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
15971,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
15972,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
15973,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
15974,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
15975,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
15976,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
15977,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
15978,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
15979,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
15980,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
15981,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
15982,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
15983,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
15984,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
15985,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
15986,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
15987,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
15988,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
15989,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
15990,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
15991,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
15992,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
15993,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
15994,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
15995,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
15996,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
15997,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
15998,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
15999,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
16000,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
16001,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
16002,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
16003,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
16004,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
16005,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
16006,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16007,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
16008,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
16009,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
16010,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Forest
16011,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
16012,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
16013,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
16014,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
16015,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
16016,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Forest,Grassland
16017,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Grassland
16018,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
16019,Forest,Built-up,Water,NULL,Water,Grassland,Wetland,Grassland
16020,Forest,Built-up,Water,NULL,Water,Wetland,Grassland,Grassland
16021,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
16022,Forest,Built-up,Water,NULL,Water,Water,Grassland,Grassland
