Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYT_M_R
329,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
330,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Cropland
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
349,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
350,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
351,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
352,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
353,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
354,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
355,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
356,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,NULL
357,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
358,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Cropland
359,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
360,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Water
361,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
362,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Built-up,Grassland
363,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
364,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
366,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
367,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
368,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
369,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
370,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
371,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
372,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
373,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
374,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
375,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
376,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
377,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
379,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
380,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
381,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
382,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
383,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Bareland
384,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
385,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
386,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
387,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
388,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
389,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
390,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
391,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
392,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
393,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
394,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
395,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
396,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
397,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
398,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
399,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
400,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
401,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
402,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
403,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
404,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
405,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
406,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
407,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
408,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,NULL
409,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
410,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Built-up,Forest
411,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
412,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
413,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
414,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
415,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
416,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
417,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
418,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
419,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
420,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
421,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
422,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
423,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
424,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
425,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
426,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
427,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
428,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
429,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
430,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
431,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
432,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
433,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
434,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
435,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
436,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Cropland
437,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
438,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
439,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Water
440,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Forest
441,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,NULL
442,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
443,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Cropland
444,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
445,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
446,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
447,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
448,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
449,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
450,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
451,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
452,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Cropland
453,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
454,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
455,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
456,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
457,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
458,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
459,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
460,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
461,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
462,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
463,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
464,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
465,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
466,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
467,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
468,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
469,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
470,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
471,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
472,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
473,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
474,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
475,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Wetland
476,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Water
477,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
478,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
483,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
484,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
486,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
491,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
492,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
493,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
494,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
499,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
500,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
501,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
506,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
507,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
512,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
516,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
659,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
660,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
661,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
662,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
