Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDK_M_R
3638,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3639,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3640,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3641,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
3642,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3643,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
3644,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
3645,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3646,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
3647,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
3648,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
3649,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
3650,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3651,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3652,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3653,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
3654,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3655,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3656,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3657,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3658,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3659,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3660,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3661,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3662,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3663,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3664,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3665,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3666,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3667,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3668,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3669,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3670,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3671,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3672,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3673,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3674,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3675,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3676,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3677,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3678,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3679,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3680,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3681,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Bareland
3682,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
3683,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3684,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3685,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3686,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3687,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3688,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3689,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3690,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3691,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3692,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
3693,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3694,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
3695,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3696,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3697,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3698,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3699,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3700,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
3701,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
3702,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3703,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3704,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
3705,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3706,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3707,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
3708,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3709,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3710,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3711,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3712,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3713,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3714,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
3715,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3716,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3717,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3718,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3719,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3720,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3721,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3722,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3723,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3724,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3725,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
3726,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
3727,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3728,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3729,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3730,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3731,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3732,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3733,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3734,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
3735,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
3736,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
3737,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3738,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
3739,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3740,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3741,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3742,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3743,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3744,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
3745,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
3746,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3747,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
3748,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
3749,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3750,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
3751,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3752,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
3753,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
3754,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Water
3755,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
3756,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3757,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
3758,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
3759,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3760,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
3761,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
3762,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3763,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
3764,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Grassland
3765,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3766,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3767,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3768,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3769,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3770,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3771,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3772,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3773,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3774,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3775,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3776,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3777,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3778,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3779,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3780,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3781,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3782,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3783,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3784,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3785,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3786,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3787,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3788,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3789,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3790,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3791,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3792,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3793,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3794,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
3795,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3796,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3797,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
3798,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
3799,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
3800,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3801,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3802,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3803,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3804,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3805,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
3806,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3807,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3808,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3809,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3810,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3811,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
3812,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3813,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
3814,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3815,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
3816,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
3817,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
3818,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3819,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
3820,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3821,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3822,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3823,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3824,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
3825,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3826,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3827,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3828,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3829,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
3830,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
3831,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3832,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3833,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
3834,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Water
3835,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3836,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3837,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3838,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3839,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3840,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3841,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3842,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3843,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3844,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3845,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3846,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3847,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3848,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3849,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
3850,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
3851,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3852,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3853,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3854,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3855,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3856,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Bareland
3857,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
3858,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
3859,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
3860,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
3861,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
3862,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
3863,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
3864,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
3865,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3866,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3867,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
3868,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3869,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
3870,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
3871,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
3872,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
3873,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
3874,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
3875,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
3876,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Water
3877,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Forest
3878,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3879,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
3880,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3881,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3882,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Bareland
3883,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
3884,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
3885,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
3886,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3887,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
3888,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
3889,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
3890,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Bareland
3891,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Water
3892,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
3893,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
3894,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
3895,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
3896,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
3897,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
3898,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
3899,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
3900,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3901,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
3902,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
3903,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
3904,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
3905,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
3906,Forest,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3907,Forest,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Water
3908,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
3909,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Water
3910,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Forest
3911,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
3912,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
3913,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Grassland
3914,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Bareland
3915,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Forest
3916,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Grassland
3917,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
3918,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
3919,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
3920,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3921,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3922,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3923,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3924,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3925,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3926,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3927,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3928,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3929,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3930,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
3931,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3932,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3933,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3934,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3935,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3936,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
3937,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3938,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3939,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
3940,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3941,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3942,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3943,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3944,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3945,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3946,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3947,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3948,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
3949,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Bareland
3950,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3951,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3952,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
3953,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3954,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3955,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3956,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3957,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3958,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3959,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3960,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3961,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
3962,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3963,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3964,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3965,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3966,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3967,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3968,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3969,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3970,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3971,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3972,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3973,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
