Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHE_M_R
342,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
343,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
344,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
345,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
346,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
347,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
348,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
349,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
351,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
352,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
353,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
354,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
355,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
356,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
357,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
358,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
359,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
360,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
361,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
362,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
363,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
365,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
366,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
367,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
368,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
369,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
370,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
371,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
372,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
373,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
374,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
375,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
376,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
377,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
378,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
379,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
380,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
381,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
382,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
383,NULL,Forest,Water,Water,Water,NULL,NULL,Water
384,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
385,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
387,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
388,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
389,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
390,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
392,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
393,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
394,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
395,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
396,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
397,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
398,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
399,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
400,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
401,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
402,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
403,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
404,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
405,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
406,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
407,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
408,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
409,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
410,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
411,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
412,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
413,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
414,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
415,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
416,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
417,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
418,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
419,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
420,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
421,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
422,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
423,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
424,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
425,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
426,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
427,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
428,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
429,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
430,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
431,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
432,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
433,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
434,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
435,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
436,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
437,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
438,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
439,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
440,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
441,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
442,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
443,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
444,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
445,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
446,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
447,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
448,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
449,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
450,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
451,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
452,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
453,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
454,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
455,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
456,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
457,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
458,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
459,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
460,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
461,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
462,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
463,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
464,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
465,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
466,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
467,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
468,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
469,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
470,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
471,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
472,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
473,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
474,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
475,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
476,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
477,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
478,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
479,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
480,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
481,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
482,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
483,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
484,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
485,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
486,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
487,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
488,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
489,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
490,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
491,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
492,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
493,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
494,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
495,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
496,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
497,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
498,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
499,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
500,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
501,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
502,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
503,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
504,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
505,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
506,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
507,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
508,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
509,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
510,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
511,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
512,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
513,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
514,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
515,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
516,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
517,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
518,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
519,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
520,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
521,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
522,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
523,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
524,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
525,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
526,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
527,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
528,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
529,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
530,Grassland,NULL,Water,Water,Water,NULL,NULL,NULL
531,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
532,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
533,Grassland,NULL,Water,Water,Water,NULL,NULL,Bareland
534,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
535,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
536,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
537,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
538,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
539,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
540,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
541,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
542,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
543,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
544,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
545,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
546,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
547,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
548,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
549,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
550,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
551,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
552,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
553,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
554,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
555,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
556,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
557,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
558,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
559,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
560,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
561,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
562,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
563,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
564,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
565,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
566,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
567,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
568,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
569,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
570,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
571,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
572,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
573,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
574,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
575,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
576,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
577,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
578,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
579,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
580,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
581,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
582,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
583,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
584,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
585,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
586,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
587,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
588,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
589,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
590,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
591,Grassland,Cropland,Water,Water,Water,NULL,NULL,Water
592,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
593,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
594,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
595,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
596,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
597,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
598,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
599,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
600,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
601,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
602,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
603,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
604,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
605,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
606,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
608,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
609,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
610,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
611,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
612,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
613,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
614,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
615,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
616,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
617,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
618,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
619,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
620,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
621,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
622,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
623,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
624,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
625,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
626,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
627,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
629,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
631,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
632,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
633,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
634,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
635,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
636,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
637,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
638,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
639,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
640,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
641,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
642,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
643,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
644,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
645,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
646,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
647,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
648,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
649,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
650,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
651,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
652,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
653,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
654,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
655,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
656,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
657,Grassland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
658,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
659,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
660,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
661,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
662,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
663,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
664,Grassland,Wetland,Water,Water,Water,NULL,NULL,Grassland
665,Grassland,Wetland,Water,Water,Water,NULL,NULL,Cropland
666,Grassland,Wetland,Water,Water,Water,NULL,NULL,Wetland
667,Grassland,Wetland,Water,Water,Water,NULL,NULL,Water
668,Grassland,Wetland,Water,Water,Water,NULL,NULL,Forest
669,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
670,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
671,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
672,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
673,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
674,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
675,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
676,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
677,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
678,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
679,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
680,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
681,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
682,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
683,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
684,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
685,Grassland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
686,Grassland,Bareland,Water,Water,Water,NULL,NULL,Water
