Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R
331,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
332,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
333,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
334,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
335,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
336,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
337,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
338,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
339,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
340,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
341,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
342,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
343,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
344,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
345,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
346,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
347,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
348,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
349,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
350,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
351,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
352,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
353,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
354,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
355,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
356,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,NULL
357,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
358,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
360,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
361,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
362,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
363,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
364,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
366,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
367,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
368,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
369,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Cropland
370,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
371,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
372,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
402,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
408,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
410,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Wetland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Built-up
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
