Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEG_M_R
13644,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13645,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13646,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13647,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
13648,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13649,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
13650,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
13651,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
13652,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
13653,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
13654,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
13655,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
13656,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
13657,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13658,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
13659,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13660,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13661,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13662,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13663,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
13664,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13665,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
13666,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13667,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13668,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
13669,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13670,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
13671,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
13672,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13673,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13674,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13675,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13676,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
13677,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13678,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13679,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
13680,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
13681,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,NULL
13682,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
13683,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
13684,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Water
13685,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
13686,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
13687,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
13688,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
13689,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
13690,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Water
13691,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13692,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
13693,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Water
13694,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Forest
13695,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
13696,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
13697,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
13698,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13699,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
13700,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13701,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
13702,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
13703,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13704,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
13705,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
13706,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
13707,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Bareland
13708,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
13709,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
13710,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
13711,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
13712,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Water
13713,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13714,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
13715,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
13716,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Water
13717,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
13718,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Cropland
13719,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
13720,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Bareland
13721,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
13722,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
13723,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
13724,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
13725,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Bareland
13726,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Water
13727,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
13728,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
13729,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
13730,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
13731,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
13732,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Bareland
13733,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
13734,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
13735,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
13736,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
13737,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
13738,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
13739,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
13740,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
13741,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Water
13742,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
13743,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
13744,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
13745,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
13746,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
13747,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
13748,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
13749,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
13750,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
13751,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
13752,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
13753,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
13754,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
13755,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
13756,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
13757,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Water
13758,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
13759,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
13760,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
13761,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
13762,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Cropland
13763,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
13764,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Cropland
13765,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Wetland
13766,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Water
13767,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Forest
13768,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
13769,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
13770,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Water
13771,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
13772,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
13773,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
13774,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
13775,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
13776,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
13777,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
13778,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
13779,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
13780,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
13781,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
13782,Forest,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
13783,Forest,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
13784,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
13785,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
13786,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Bareland
13787,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
13788,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
13789,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Water
13790,Forest,Cropland,Wetland,Water,Wetland,Forest,Wetland,Wetland
13791,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
13792,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
13793,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
13794,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Water
13795,Forest,Cropland,Water,NULL,Water,Wetland,Water,Wetland
13796,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
13797,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
13798,Forest,Cropland,Water,Non_Water,Water,Water,Water,Water
13799,Forest,Cropland,Water,Water,Water,NULL,Wetland,Wetland
13800,Forest,Cropland,Water,Water,Water,NULL,Wetland,Water
13801,Forest,Cropland,Water,Water,Water,NULL,Water,Water
13802,Forest,Cropland,Water,Water,Water,Grassland,Water,Wetland
13803,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
13804,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Water
13805,Forest,Cropland,Water,Water,Water,Wetland,Water,Wetland
13806,Forest,Cropland,Water,Water,Water,Wetland,Water,Water
13807,Forest,Cropland,Water,Water,Water,Water,Wetland,Wetland
13808,Forest,Cropland,Water,Water,Water,Water,Wetland,Water
13809,Forest,Cropland,Water,Water,Water,Water,Water,Wetland
13810,Forest,Cropland,Water,Water,Water,Water,Water,Water
13811,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13812,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
13813,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13814,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13815,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
13816,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13817,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13818,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13819,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13820,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
13821,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13822,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
13823,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13824,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
13825,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
13826,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
13827,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
13828,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
13829,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
13830,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
13831,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
13832,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13833,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13834,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13835,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
13836,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13837,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
13838,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
13839,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
13840,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13841,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13842,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13843,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13844,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
13845,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13846,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
13847,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Water
13848,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Wetland
13849,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13850,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13851,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
13852,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
13853,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13854,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13855,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13856,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
13857,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Water,Wetland
13858,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13859,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13860,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13861,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
13862,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
13863,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
13864,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
13865,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
13866,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Wetland,Water
13867,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Water,Wetland
13868,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Water,Water
13869,Forest,Cropland,Forest,Water,Non_Wetland,Cropland,Wetland,Wetland
13870,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
13871,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
13872,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
13873,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
13874,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
13875,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13876,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13877,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
13878,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
13879,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
13880,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13881,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
13882,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13883,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
13884,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13885,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13886,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
13887,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
13888,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
13889,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
13890,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
13891,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13892,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13893,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland,Water,Wetland
13894,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13895,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13896,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13897,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
13898,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
13899,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
13900,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
13901,Forest,Wetland,NULL,Water,Non_Wetland,Cropland,Wetland,Wetland
13902,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
13903,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
13904,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
13905,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
13906,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
13907,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
13908,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13909,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13910,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
13911,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
13912,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13913,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13914,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13915,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13916,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13917,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13918,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13919,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13920,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13921,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
13922,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
13923,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13924,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13925,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13926,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
13927,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13928,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
13929,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
13930,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13931,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13932,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
13933,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
13934,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
13935,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13936,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Cropland
13937,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
13938,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13939,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13940,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13941,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13942,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13943,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13944,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13945,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13946,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
13947,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
13948,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
13949,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
13950,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13951,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13952,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
13953,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13954,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13955,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13956,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13957,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
13958,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
13959,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
13960,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13961,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13962,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13963,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
13964,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
13965,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
13966,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
13967,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
13968,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13969,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13970,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
13971,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13972,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
13973,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
