Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGL_M_R
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Built-up
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
