Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWS_M_R
1401,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1402,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1403,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1404,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1405,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1406,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1407,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1408,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1409,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1410,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1411,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1412,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1413,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1414,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1415,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1416,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1417,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
1418,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1419,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1420,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1421,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1422,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1424,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1425,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1426,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1427,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1428,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1429,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1430,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1431,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1432,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1433,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1434,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1435,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1436,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1437,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1438,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1439,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1440,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1441,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1442,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1443,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1444,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1445,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1446,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1447,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1448,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1449,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1450,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1451,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1452,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1453,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1454,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1455,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1456,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1457,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1458,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1459,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1460,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1461,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1462,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1463,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1464,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1465,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1466,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1467,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1468,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1469,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1470,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1471,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1472,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1473,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1474,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1475,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1476,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1477,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1478,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1479,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1480,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1481,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1482,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1483,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1484,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1485,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1486,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1488,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1489,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1490,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1491,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1492,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1493,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1494,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1495,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1496,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1497,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1498,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1499,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1500,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1501,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1502,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1503,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1505,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1506,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1507,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1508,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1509,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1510,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1511,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1512,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1513,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1514,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1515,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1516,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1517,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1518,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1519,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1520,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1521,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1522,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1523,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1524,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1525,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1526,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1527,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1528,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1529,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1530,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1531,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1533,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1534,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1535,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1536,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1537,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1538,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1539,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1540,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1541,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1542,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1543,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1544,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1545,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1546,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1547,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1548,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1549,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1550,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1551,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1552,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1553,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1554,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1555,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1556,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1557,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1558,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1559,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1560,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1561,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1562,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1563,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1564,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1565,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1566,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1567,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1568,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1569,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1570,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1571,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1572,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1573,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1574,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1575,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1576,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1577,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1578,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1579,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1580,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1581,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1582,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1583,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1584,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1585,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1586,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1587,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1588,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1589,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1590,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1591,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1592,Water,Water,Water,NULL,Water,NULL,NULL,Water
1593,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1594,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1595,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1596,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1597,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1598,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1599,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1600,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1601,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1602,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1603,Water,Water,Water,Water,Water,NULL,NULL,Water
1604,Water,Water,Water,Water,Water,NULL,NULL,Forest
1605,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1606,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1608,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1609,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1610,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1611,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1612,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1613,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1614,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1615,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1616,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1617,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1618,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
1619,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1620,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1621,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1622,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1623,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1624,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1625,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1626,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1627,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1628,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1629,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1630,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1631,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1632,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1633,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1634,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1635,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1636,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1637,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1638,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1639,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1640,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1641,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1642,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1643,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1644,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1645,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1646,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1647,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1648,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1649,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1650,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1651,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1652,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1653,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1654,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1655,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1656,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1657,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1658,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1659,Water,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1660,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1661,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1662,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1663,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1664,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1665,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1666,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1667,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1668,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1669,Water,Forest,Water,Water,Water,NULL,NULL,Water
1670,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1671,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1672,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1673,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1674,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1675,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1676,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1677,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1678,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1679,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1680,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1681,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1682,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1683,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1684,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1685,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1686,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1687,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1688,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1689,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1690,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1691,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1692,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1693,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1694,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1695,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1696,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1697,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1698,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1699,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1700,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1701,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1702,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1703,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1704,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1705,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1706,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1707,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1708,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1709,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1710,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1711,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1712,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1713,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1714,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1715,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1716,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1717,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1718,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1719,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1720,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1722,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1723,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1724,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1725,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1726,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1727,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1728,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1729,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1730,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1731,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1732,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1733,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1734,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1735,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1736,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1737,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1738,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1739,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1740,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1741,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1742,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1743,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1744,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1745,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1746,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1747,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1748,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1749,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1750,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1751,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1752,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1753,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1754,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1755,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1756,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1757,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1758,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1759,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
